CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45854;01/05/2017;36,08;06/06/2017;0,01;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;47767;01/05/2017;16,16;07/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92639;01/05/2017;4,5;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92640;01/05/2017;3,5;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92641;01/05/2017;9,14;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92642;01/05/2017;9,1;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92643;01/05/2017;20,5;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92644;01/05/2017;18,89;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92645;01/05/2017;9;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92646;01/05/2017;31,76;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92647;01/05/2017;8,72;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92649;01/05/2017;32,75;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92650;01/05/2017;27,49;06/06/2017;0,01;Liberado
61.585.865/0707-96;RAIA DROGASIL S/A;555046;01/05/2017;21,82;05/06/2017;0;Liberado
61.585.865/0054-63;RAIA DROGASIL S.A.;189654;01/05/2017;39,44;05/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95189;01/05/2017;30;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95198;01/05/2017;20;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95207;01/05/2017;24,18;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95209;01/05/2017;9,46;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95210;01/05/2017;116,28;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95222;01/05/2017;137,66;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95224;01/05/2017;41,33;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95227;01/05/2017;22,61;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95235;01/05/2017;123,6;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95237;01/05/2017;28,5;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95246;01/05/2017;14,26;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95252;01/05/2017;29,4;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95259;01/05/2017;18,45;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95261;01/05/2017;34;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95264;01/05/2017;213;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95268;01/05/2017;92,02;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95270;01/05/2017;82,82;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95274;01/05/2017;19,9;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95279;01/05/2017;58,79;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95282;01/05/2017;45,47;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95287;01/05/2017;19,5;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95289;01/05/2017;37,51;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95290;01/05/2017;25,5;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95293;01/05/2017;16;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95294;01/05/2017;77,68;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95298;01/05/2017;17,8;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95300;01/05/2017;56,47;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95304;01/05/2017;25,34;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95307;01/05/2017;6,18;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95308;01/05/2017;7,5;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95317;01/05/2017;66,55;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95348;01/05/2017;24,7;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95350;01/05/2017;51,41;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95356;01/05/2017;15;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95357;01/05/2017;24;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95358;01/05/2017;94,79;07/06/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;95359;01/05/2017;16,63;07/06/2017;0;Liberado
96.239.678/0002-81;ELETRO AMIL LTDA - ME;48558;01/05/2017;4,14;19/06/2017;0;Liberado
62.401.963/0002-35;SUPERVAREJCO SAeDE LTDA;319643;01/05/2017;12,74;08/06/2017;0,95;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;210528;01/05/2017;666,22;17/06/2017;1,57;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45855;01/05/2017;36,08;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45856;01/05/2017;36,08;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45857;01/05/2017;36,08;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45858;01/05/2017;36,08;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45859;01/05/2017;77,4;06/06/2017;0,03;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45860;01/05/2017;4,69;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45861;01/05/2017;45,3;06/06/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45862;01/05/2017;45,3;06/06/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45863;01/05/2017;21,3;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45864;01/05/2017;24,15;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45865;01/05/2017;1,04;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45866;01/05/2017;21,89;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45868;01/05/2017;18,61;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45869;01/05/2017;21,93;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45871;01/05/2017;39,52;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45872;01/05/2017;2,5;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45873;01/05/2017;9,7;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45874;01/05/2017;2,55;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45875;01/05/2017;24,2;06/06/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45876;01/05/2017;2,5;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45877;01/05/2017;15,5;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45878;01/05/2017;11,8;06/06/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45879;01/05/2017;5,9;06/06/2017;0;Liberado
06.057.223/0236-27;SENDAS DISTRIBUIDORA S A;125003;30/04/2017;39,56;30/04/2017;2,58;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;220328;30/04/2017;79,98;01/05/2017;0;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;385471;30/04/2017;43,6;01/05/2017;0;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;211946;30/04/2017;119,29;01/05/2017;0;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;211981;30/04/2017;96,33;01/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45198;30/04/2017;10;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45199;30/04/2017;16,1;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45200;30/04/2017;2,91;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45201;30/04/2017;8,7;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45202;30/04/2017;10,07;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45203;30/04/2017;21,55;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45204;30/04/2017;9;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92546;30/04/2017;25,6;11/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92547;30/04/2017;94,16;11/05/2017;0,06;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45191;30/04/2017;11,61;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45192;30/04/2017;5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45193;30/04/2017;13,7;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45194;30/04/2017;19,19;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45195;30/04/2017;7,94;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45196;30/04/2017;6,3;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45197;30/04/2017;2,5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45205;30/04/2017;10,21;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45207;30/04/2017;60,2;12/05/2017;0,04;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45208;30/04/2017;8;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45209;30/04/2017;34,66;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45210;30/04/2017;10,64;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45234;30/04/2017;9,9;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45235;30/04/2017;11,8;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45236;30/04/2017;8,74;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45237;30/04/2017;2,37;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45238;30/04/2017;9,56;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45239;30/04/2017;7;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45240;30/04/2017;24,33;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45241;30/04/2017;61,73;12/05/2017;0,04;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45242;30/04/2017;34,31;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45243;30/04/2017;34,31;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45244;30/04/2017;7,8;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45245;30/04/2017;3,14;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45246;30/04/2017;7,81;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45247;30/04/2017;22,88;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45248;30/04/2017;3,64;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45249;30/04/2017;9,54;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45250;30/04/2017;57,26;12/05/2017;0,03;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45251;30/04/2017;57,26;12/05/2017;0,03;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45252;30/04/2017;10,82;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45253;30/04/2017;31,4;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45254;30/04/2017;19,07;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45255;30/04/2017;12,34;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45256;30/04/2017;2,6;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45257;30/04/2017;12,54;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45258;30/04/2017;17,31;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45259;30/04/2017;34,9;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45260;30/04/2017;2,26;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45261;30/04/2017;7,9;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45262;30/04/2017;5,11;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45263;30/04/2017;1,45;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45264;30/04/2017;9,8;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45265;30/04/2017;5,19;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45266;30/04/2017;1,56;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45267;30/04/2017;13,99;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45268;30/04/2017;3,29;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45269;30/04/2017;22,7;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45270;30/04/2017;24,29;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45271;30/04/2017;30;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45272;30/04/2017;19,72;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45273;30/04/2017;8,05;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45275;30/04/2017;11,4;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45276;30/04/2017;7,36;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45277;30/04/2017;8,88;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45278;30/04/2017;26,21;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45279;30/04/2017;18,94;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45280;30/04/2017;5,5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;45281;30/04/2017;43,92;12/05/2017;0,02;Liberado
45.543.915/0230-41;CARREFOUR COMERCIO E INDUSTRIA LTDA;13744;29/04/2017;221,24;29/04/2017;0;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;249472;29/04/2017;162,57;30/04/2017;0;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;384799;29/04/2017;80,65;30/04/2017;0;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;211742;29/04/2017;130,44;30/04/2017;0;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;385090;29/04/2017;113,12;30/04/2017;0;Liberado
17.961.850/0001-59;MIXIRICA;106004;29/04/2017;14,98;19/05/2017;0,07;Liberado
17.961.850/0001-59;MIXIRICA;106007;29/04/2017;8,46;19/05/2017;0,04;Liberado
17.961.850/0001-59;MIXIRICA;106009;29/04/2017;18,88;19/05/2017;0,09;Liberado
17.961.850/0001-59;MIXIRICA;106017;29/04/2017;77,78;19/05/2017;0,39;Liberado
17.961.850/0001-59;MIXIRICA;106022;29/04/2017;14,98;19/05/2017;0,07;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92452;29/04/2017;42,64;11/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92453;29/04/2017;41,3;11/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92454;29/04/2017;38,6;11/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92482;29/04/2017;52,03;11/05/2017;0,03;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92484;29/04/2017;35,6;11/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PAO LTDA - ME;92487;29/04/2017;24,25;11/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44867;29/04/2017;2,5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44868;29/04/2017;19,9;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44870;29/04/2017;24,93;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44871;29/04/2017;8,29;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44872;29/04/2017;2,31;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44873;29/04/2017;2,5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44874;29/04/2017;10,8;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44875;29/04/2017;9,58;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44876;29/04/2017;6,11;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44877;29/04/2017;15,3;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44878;29/04/2017;17,71;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44879;29/04/2017;3,5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44880;29/04/2017;16;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44881;29/04/2017;36,47;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44883;29/04/2017;13,8;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44884;29/04/2017;7,4;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44885;29/04/2017;1,9;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44886;29/04/2017;35,6;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44901;29/04/2017;4,7;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44904;29/04/2017;19,75;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44906;29/04/2017;57,4;12/05/2017;0,03;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44907;29/04/2017;19,9;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44909;29/04/2017;2;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44910;29/04/2017;31,8;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44911;29/04/2017;13,7;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44912;29/04/2017;7;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44913;29/04/2017;21,2;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44914;29/04/2017;13,66;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44915;29/04/2017;38,41;12/05/2017;0,02;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44918;29/04/2017;28,77;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44924;29/04/2017;5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44925;29/04/2017;19,9;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44928;29/04/2017;7,5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44929;29/04/2017;26,98;12/05/2017;0,01;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;47756;29/04/2017;9,61;08/05/2017;0;Liberado
12.683.888/0001-93;NOVA MAXIMOS LTDA;93632;28/04/2017;4968,17;28/04/2017;0;Liberado
45.543.915/0556-79;CARREFOUR COMERCIO E INDUSTRIA LTDA;194417;28/04/2017;2,59;28/04/2017;0;Liberado
63.014.377/0003-81;CASA NEGREIROS LTDA;44043;28/04/2017;57,55;28/04/2017;4,31;Liberado
04.778.895/0001-40;MHT Tecnologia e Importacao Eireli;184549;28/04/2017;233,01;28/04/2017;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;24211;28/04/2017;104,88;28/04/2017;0;Liberado
47.508.411/1244-75;ECIA BRASILEIRA DE DISTRIBUICAO F;462877;28/04/2017;64,56;29/04/2017;0;Liberado
17.961.850/0001-59;MIXIRICA;105949;28/04/2017;12,98;19/05/2017;0,06;Liberado
17.961.850/0001-59;MIXIRICA;105950;28/04/2017;17,91;19/05/2017;0,09;Liberado
17.961.850/0001-59;MIXIRICA;105951;28/04/2017;20,96;19/05/2017;0,1;Liberado
17.961.850/0001-59;MIXIRICA;105957;28/04/2017;11,98;19/05/2017;0,06;Liberado
17.961.850/0001-59;MIXIRICA;105958;28/04/2017;7,98;19/05/2017;0,04;Liberado
17.961.850/0001-59;MIXIRICA;105959;28/04/2017;34,94;19/05/2017;0,17;Liberado
17.961.850/0001-59;MIXIRICA;105964;28/04/2017;27,84;19/05/2017;0,14;Liberado
17.961.850/0001-59;MIXIRICA;105971;28/04/2017;74,7;19/05/2017;0,38;Liberado
17.961.850/0001-59;MIXIRICA;105972;28/04/2017;8,98;19/05/2017;0,04;Liberado
17.961.850/0001-59;MIXIRICA;105974;28/04/2017;21,9;19/05/2017;0,11;Liberado
17.961.850/0001-59;MIXIRICA;105976;28/04/2017;21,96;19/05/2017;0,11;Liberado
17.961.850/0001-59;MIXIRICA;105977;28/04/2017;21,9;19/05/2017;0,11;Liberado
17.961.850/0001-59;MIXIRICA;105981;28/04/2017;50,76;19/05/2017;0,25;Liberado
17.961.850/0001-59;MIXIRICA;105982;28/04/2017;14,95;19/05/2017;0,07;Liberado
17.961.850/0001-59;MIXIRICA;105988;28/04/2017;22,96;19/05/2017;0,11;Liberado
17.961.850/0001-59;MIXIRICA;105990;28/04/2017;3,75;19/05/2017;0,01;Liberado
17.961.850/0001-59;MIXIRICA;105992;28/04/2017;11,98;19/05/2017;0,06;Liberado
52.974.011/0001-76;GRANATA COM?RCIO DE CONFEC??ES L;116555;28/04/2017;28;03/05/2017;2,1;Liberado
52.974.011/0001-76;GRANATA COMERCIO DE CONFECCOES LTD;83243;28/04/2017;17;03/05/2017;1,27;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44385;28/04/2017;25,29;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44386;28/04/2017;6,84;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44387;28/04/2017;12,5;12/05/2017;0;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44389;28/04/2017;29,44;12/05/2017;0,01;Liberado
62.231.592/0001-00;PANIFICADORA TAI PLTDA.- EPP.;44390;28/04/2017;2,28;12/05/2017;0;Liberado
