CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
02.926.572/0001-21;FLORES ONLINE S.A;867318;23/12/2021;0;23/12/2021;0;Calculado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;376796;23/12/2021;108,52;23/12/2021;21,91;Calculado
52.231.156/0001-87;VAREJAO DOS PRIMOS COMERCIO DE MATERIAIS ELETRICO;15355;23/12/2021;251;23/12/2021;0;Calculado
10.194.833/0008-60;GIGA BR DISTRIBUIDOR E ATACADISTA LTDA;99216;23/12/2021;438,8;23/12/2021;3,37;Calculado
47.508.411/0006-60;CIA BRASILEIRA DE DISTRIBUICAO;118045;23/12/2021;154,82;23/12/2021;0;Calculado
09.653.335/0001-83;F2 Design Comercio e Importacao Ltda;10569;23/12/2021;467,69;23/12/2021;0;Calculado
06.057.223/0273-71;SENDAS DISTRIBUIDORA S A;264373;23/12/2021;106,99;23/12/2021;0;Calculado
33.200.056/0441-97;LOJAS RIACHUELO SA;8017685;23/12/2021;215,6;23/12/2021;0;Calculado
71.779.813/0010-60;SUPERMERCADO X LTDA;24872;23/12/2021;233,06;23/12/2021;3,52;Calculado
37.381.782/0001-66;CELEIRO DAS FRUTAS LTDA;39880;23/12/2021;50,48;23/12/2021;0;Calculado
53.045.266/0010-08;JAD ZOGHEIB e CIA LTDA;390630;23/12/2021;81,02;23/12/2021;4,64;Calculado
47.508.411/2103-98;CIA BRASILEIRA DE DISTRIBUICAO;128229;23/12/2021;218,41;23/12/2021;0;Calculado
61.412.110/0652-81;DROGARIA SAO PAULO S.A;78540;23/12/2021;38,49;23/12/2021;0;Calculado
44.480.747/0001-60;ANDORINHA SUPERMERCADO LT;238643;23/12/2021;54,44;23/12/2021;0,76;Calculado
08.873.972/0001-00;Giganto On Line Importacao e comercio Ltda;57179;23/12/2021;57,02;23/12/2021;0;Calculado
52.130.481/0025-20;DAVO SUPERMERCADOS LTDA;9045;23/12/2021;95,89;23/12/2021;21,71;Calculado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;283814;23/12/2021;29,69;23/12/2021;5,99;Calculado
18.201.402/0001-10;LEG EXPRESS LANCHONETE E RESTAURANTE LTDA;46841;23/12/2021;31,9;23/12/2021;2,5;Calculado
67.616.128/0001-55;AYUMI SUPERMERCADOS LTDA;70324;23/12/2021;111,17;23/12/2021;3,85;Calculado
92.754.738/0159-41;LOJAS RENNER S/A LJ 175;72536;23/12/2021;116,3;23/12/2021;0;Calculado
41.621.002/0003-47;BUMBUM CREAM BRASIL & BARRIGUINHA CREAM COSMETICOS LTDA;21532;23/12/2021;270;23/12/2021;0;Calculado
43.283.811/0071-62;KALUNGA SA;681425;23/12/2021;59,8;23/12/2021;0;Calculado
11.504.448/0001-69;LABORATORIO DE FLORAIS E COSMETICOS JOEL ALEIXO LTDA;119951;23/12/2021;223,13;23/12/2021;0;Calculado
23.218.739/0001-70;Aquamarine;53012;23/12/2021;43,87;23/12/2021;0;Calculado
75.315.333/0251-01;ATACADAO S A;29976;23/12/2021;275,63;23/12/2021;0;Calculado
62.093.455/0008-22;DROGA VIVER COM SAUDE LTDA;7066;23/12/2021;60,69;23/12/2021;3,06;Calculado
44.168.373/0001-41;DAKI STORE CAMBUCI LTDA;2599;23/12/2021;103,71;23/12/2021;0;Calculado
44.168.373/0001-41;DAKI STORE CAMBUCI LTDA;2797;23/12/2021;69,8;23/12/2021;0;Calculado
44.168.373/0001-41;DAKI STORE CAMBUCI LTDA;2872;23/12/2021;102,32;23/12/2021;0;Calculado
04.742.665/0001-21;MERCADO VIOLETA LTDA;200729;23/12/2021;4,98;23/12/2021;0,18;Calculado
43.076.078/0001-00;DAKI STORE VILA LEOPOLDINA LTDA;9391;23/12/2021;166,87;23/12/2021;0;Calculado
47.508.411/2343-00;CIA. BRASILEIRA DE DISTRIBUICAO;2672411;23/12/2021;63,92;23/12/2021;0;Calculado
12.069.325/0001-00;MARCOS BENEVIDES DA COSTA DOCES ME;4106;23/12/2021;61,48;23/12/2021;0;Calculado
61.585.865/0240-93;RAIADROGASIL S/A;735884;23/12/2021;37,07;23/12/2021;0;Calculado
92.754.738/0480-17;LOJAS RENNER S/A LJ 900;1819210;23/12/2021;139,9;23/12/2021;0;Calculado
50.016.039/0087-45;FUNDACAO JOAO PAULO II LUFT;7798;23/12/2021;38,73;23/12/2021;0;Calculado
67.946.814/0002-75;DISTRIBUIDORA LOYOLA DE LIVROS LTDA;527238;23/12/2021;15,97;23/12/2021;0;Calculado
11.035.925/0001-94;YOUR GIFT COMERCIO ELETRONICO EIRELI;206524;23/12/2021;367,94;23/12/2021;0;Calculado
30.297.195/0002-25;FACI.LY SOLUCOES E TECNOLOGIA LTDA.;18553958;23/12/2021;4,47;23/12/2021;0;Calculado
30.297.195/0002-25;FACI.LY SOLUCOES E TECNOLOGIA LTDA.;18563771;23/12/2021;9,99;23/12/2021;0;Calculado
30.297.195/0002-25;FACI.LY SOLUCOES E TECNOLOGIA LTDA.;18613454;23/12/2021;30,96;23/12/2021;0;Calculado
45.543.915/0054-93;CARREFOUR COMERCIO E INDUSTRIA LTDA;82269;22/12/2021;746,73;22/12/2021;0;Calculado
75.315.333/0229-35;ATACADAO S A;43639;22/12/2021;5,39;22/12/2021;0;Calculado
45.543.915/0359-96;CARREFOUR COMERCIO E INDUSTRIA LTDA;638850;22/12/2021;250;22/12/2021;1,61;Calculado
61.412.110/1089-40;DROGARIA SAO PAULO S A;14175;22/12/2021;75,9;22/12/2021;0;Calculado
05.800.256/0010-98;ROLDAO AUTO SERVICO COMERCIO DE ALIMENTOS S A;219059;22/12/2021;131,25;22/12/2021;0;Calculado
10.250.585/0002-32;5M COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS L;12940;22/12/2021;68,95;22/12/2021;0,53;Calculado
75.315.333/0048-72;ATACADAO S A;15476;22/12/2021;341,39;22/12/2021;0;Calculado
05.868.574/0024-96;COMERCIAL ZARAGOZA IMPORTACAO E EXPORTACAO LTDA;221777;22/12/2021;125;22/12/2021;0;Calculado
05.868.574/0024-96;COMERCIAL ZARAGOZA IMPORTACAO E EXPORTACAO LTDA;134608;22/12/2021;181,04;22/12/2021;0;Calculado
67.616.128/0004-06;AYUMI SUPERMERCADOS LTDA;702952;22/12/2021;91,96;22/12/2021;3,5;Calculado
47.508.411/0965-95;COMPANHIA BRASILEIRA DE DISTRIBUICAO;1028;22/12/2021;2,09;22/12/2021;0;Calculado
42.855.389/0001-05;TMA PRESENTES CRIATIVOS LTDA;2346;22/12/2021;59,9;22/12/2021;1,94;Calculado
07.976.585/0001-29;R D FURUKAWA COMERCIO DE HORTIFRUTI LTDA;268720;22/12/2021;178,98;22/12/2021;5,5;Calculado
48.076.228/0026-40;ARMARINHOS FERNANDO LTDA;55687;22/12/2021;158,89;23/12/2021;0;Calculado
71.676.316/0005-70;SUPERMERCADOS MAMBO LTDA.;92182;22/12/2021;22,67;22/12/2021;8,93;Calculado
47.508.411/1696-57;CIA BRASILEIRA DE DISTRIBUICAO;42888;22/12/2021;48,77;22/12/2021;0;Calculado
75.315.333/0133-59;ATACADAO S A;146015;22/12/2021;549,23;22/12/2021;0;Calculado
43.721.596/0001-21;MERCADINHO EXPRESSO LT;157508;22/12/2021;185,39;23/12/2021;6,23;Calculado
92.754.738/0269-86;LOJAS RENNER SA;68209;22/12/2021;229,4;22/12/2021;0;Calculado
61.099.834/0624-63;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;10959;22/12/2021;350,96;22/12/2021;0;Calculado
01.937.635/0012-35;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;201394;22/12/2021;3,79;22/12/2021;0,16;Calculado
01.937.635/0012-35;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;201393;22/12/2021;22,07;22/12/2021;0,93;Calculado
46.250.981/0002-07;CATO ANTONIALE e CIA LTDA;269635;22/12/2021;196,04;22/12/2021;4,2;Calculado
47.508.411/2209-46;CIA BRASILEIRA DE DISTRIBUICAO;112133;22/12/2021;120,29;22/12/2021;0;Calculado
61.322.970/0072-91;GARBO S A;28377;22/12/2021;687;22/12/2021;290,9;Calculado
02.543.945/0006-90;ULTRAFARMA SAUDE EIRELI - L2 (LOGISTICA);37476916;22/12/2021;151,19;22/12/2021;0;Calculado
17.261.661/0096-34;OUTBACK STEAKHOUSE RESTAURANTES BRASIL S A;153064;22/12/2021;269,26;22/12/2021;11,25;Calculado
50.974.732/0007-46;COOPERATIVA DE CONSUMO COOPERCICA;241885;22/12/2021;72,83;22/12/2021;0,15;Calculado
20.009.490/0001-02;PERFUMARIA HENRIQUE YUJI LTDA;217075;22/12/2021;25,9;22/12/2021;7,31;Calculado
67.616.128/0004-06;AYUMI SUPERMERCADOS LTDA;336644;22/12/2021;18,58;22/12/2021;0,7;Calculado
73.054.140/0001-16;PIZZA POINT SUPER LANCHES LTDA;750251;22/12/2021;58,8;22/12/2021;2,01;Calculado
19.432.539/0001-48;POLO WEAR CAMPINAS SHOPPING COMERCIO DE CONFECCOE;1934;22/12/2021;99,99;22/12/2021;0;Calculado
73.054.140/0001-16;PIZZA POINT SUPER LANCHES LTDA;750243;22/12/2021;58,8;22/12/2021;2,01;Calculado
71.322.150/0056-33;SAVEGNAGO SUPERMERCADOS LTDA;40458;22/12/2021;107,98;22/12/2021;6,24;Calculado
11.468.225/0001-93;RUBENS INFANTE VARIEDADES LTDA;109485;22/12/2021;70;22/12/2021;143,85;Calculado
03.494.776/0012-56;AMMO VAREJO S.A - VIN;153146;22/12/2021;264,5;22/12/2021;0;Calculado
15.630.805/0001-96;VIVA LUZ COSMETICOS LTDA;91011;22/12/2021;496,1;22/12/2021;11,89;Calculado
06.057.223/0269-95;SENDAS DISTRIBUIDORA S A;192221;22/12/2021;47,01;22/12/2021;0;Calculado
14.987.685/0002-05;DAISO BRASIL COMERCIO E IMPORTACAO LTDA;117200;22/12/2021;9,99;22/12/2021;0;Calculado
03.476.811/0751-60;DIA BRASIL SOCIEDADE LIMITADA;22800;22/12/2021;10,76;22/12/2021;0;Calculado
48.076.228/0026-40;ARMARINHOS FERNANDO LTDA;289195;22/12/2021;134,7;22/12/2021;0;Calculado
07.116.306/0002-38;SONEDA PERFUMARIA LTDA;83253;22/12/2021;76,92;22/12/2021;0;Calculado
03.494.776/0012-56;AMMO VAREJO S.A - VIN;153113;22/12/2021;426,41;22/12/2021;0;Calculado
01.906.417/0002-61;SUPERMERCADOS PRECO IDEAL LTDA;113405;22/12/2021;74,77;22/12/2021;1,57;Calculado
34.133.578/0002-19;BOB PECHINCHA ATACADISTA EIRELI;7237;22/12/2021;2187;22/12/2021;0;Calculado
07.747.540/0001-82;D CAMPOS DE SOUZA;48539;22/12/2021;14,9;22/12/2021;7,07;Calculado
06.057.223/0269-95;SENDAS DISTRIBUIDORA S A;272471;22/12/2021;391,75;22/12/2021;0;Calculado
75.315.333/0133-59;ATACADAO S A;6297;22/12/2021;592,33;22/12/2021;0;Calculado
75.315.333/0133-59;ATACADAO S A;6296;22/12/2021;420,28;22/12/2021;0;Calculado
42.591.651/0451-63;ARCOS DOURADOS COMERCIO DE ALIMENTOS SA;55420;22/12/2021;39,25;22/12/2021;15,46;Calculado
48.076.228/0014-06;ARMARINHOS FERNANDO LTDA;74972;22/12/2021;177,18;22/12/2021;0;Calculado
22.450.113/0002-02;REI DOS GRAOS LTDA;4128;22/12/2021;64,8;22/12/2021;0;Calculado
01.838.723/0510-31;BRF S A;14712;22/12/2021;41,2;22/12/2021;141,27;Calculado
47.960.950/0564-29;MAGAZINE LUIZA S/A;91328;22/12/2021;265,05;22/12/2021;0;Calculado
75.315.333/0226-92;ATACADAO S A;25247;22/12/2021;136,52;22/12/2021;0;Calculado
75.315.333/0226-92;ATACADAO S A;25246;22/12/2021;101,28;22/12/2021;0;Calculado
61.412.110/0798-27;DROGARIA SAO PAULO SA;39337;22/12/2021;77,63;22/12/2021;0;Calculado
42.129.584/0001-40;MARIA DA CONCEICAO REIS BARROS;3147;22/12/2021;96,8;22/12/2021;0;Calculado
45.543.915/0310-60;SBK - CRFO BROOKLIN;168839;22/12/2021;39,9;22/12/2021;0;Calculado
45.543.915/0310-60;CARREFOUR COMERCIO E INDUSTRIA LTDA;169440;22/12/2021;39,9;22/12/2021;0;Calculado
17.574.231/0102-55;FASHION BUSINESS COMERCIO DE ROUPAS LTDA;39035;22/12/2021;119,9;22/12/2021;0;Calculado
15.425.654/0005-68;COTTON ON DO BRASIL COMERCIAL E PARTICIPACOES LTDA;16845;22/12/2021;99,9;22/12/2021;0;Calculado
15.425.654/0005-68;COTTON ON DO BRASIL COMERCIAL E PARTICIPACOES LTD;66535;22/12/2021;229,8;22/12/2021;290,9;Calculado
04.742.665/0001-21;MERCADO VIOLETA LTDA;200599;22/12/2021;60,87;22/12/2021;2,29;Calculado
61.585.865/1560-89;RAIA DROGASIL S A;42145;22/12/2021;112,5;22/12/2021;1,23;Calculado
61.585.865/1560-89;RAIA DROGASIL S A;42144;22/12/2021;37,26;22/12/2021;0,4;Calculado
61.412.110/0317-00;DROGARIA SAO PAULO S.A;27410;22/12/2021;7,99;22/12/2021;0;Calculado
09.525.900/0012-80;SUPERMERCADO ROSSI NEW LTDA;111251;22/12/2021;100,5;22/12/2021;11,19;Calculado
07.399.410/0001-04;HORTIFRUTI PAVAO DE OURO E MERCEARIA LTDA;161063;22/12/2021;15,98;22/12/2021;2,89;Calculado
09.525.900/0012-80;SUPERMERCADO ROSSI NEW LTDA;111249;22/12/2021;253,78;22/12/2021;28,28;Calculado
47.508.411/1011-81;CIA BRASILEIRA DE DISTRIBUICAO;155795;22/12/2021;6,19;22/12/2021;0;Calculado
61.099.834/0321-22;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;131373;22/12/2021;29,99;23/12/2021;0;Calculado
32.176.007/0001-55;FAVE COMERCIO E DISTRIBUIDORA LTDA;14318;22/12/2021;4,95;22/12/2021;0,03;Calculado
62.647.045/0001-00;SUPERMERCADOS YAYA LT;139098;22/12/2021;48,33;22/12/2021;5,47;Calculado
17.036.074/0001-80;Maga Comercio Representacoes e transporte Eireli;20852;22/12/2021;49,9;22/12/2021;0;Calculado
22.998.658/0001-77;MME II COMERCIO DE ALIMENTOS LTDA;118092;22/12/2021;9,77;22/12/2021;0;Calculado
75.315.333/0020-71;ATACADAO S A;230502;22/12/2021;126,73;22/12/2021;0;Calculado
61.585.865/1061-46;RAIA DROGASIL S A;41726;22/12/2021;217,42;22/12/2021;1,32;Calculado
61.585.865/1061-46;RAIA DROGASIL S A;41725;22/12/2021;541,67;22/12/2021;3,29;Calculado
61.585.865/1061-46;RAIA DROGASIL S A;41724;22/12/2021;454,88;22/12/2021;2,76;Calculado
06.057.223/0430-67;SENDAS DISTRIBUIDORA S A;30496;22/12/2021;612,04;22/12/2021;0;Calculado
74.304.627/0001-72;LAICAO COMERCIO DE ARTIGOS PARA ANIMAIS LTDA;114913;22/12/2021;48,99;22/12/2021;11,23;Calculado
33.041.260/1615-08;VIA VAREJO S/A;24687511;22/12/2021;1579;22/12/2021;0;Calculado
61.192.795/0023-87;DIAS PASTORINHO S A COMERCIO E INDUSTRIA;38254;22/12/2021;184,26;22/12/2021;11,89;Calculado
28.189.196/0001-23;MUZA RESTAURANTE EIRELI;138169;22/12/2021;375,16;22/12/2021;2,9;Calculado
15.411.269/0001-38;CLAUDIA SOARES VESTUARIO E ACESSORIOS;41148;22/12/2021;69,99;22/12/2021;4,29;Calculado
06.057.223/0248-60;SENDAS DISTRIBUIDORA S A;114193;22/12/2021;752,77;22/12/2021;0;Calculado
20.553.221/0002-85;TROCAFONE COMERCIALIZACAO DE  APARELHOS ELETRONICOS LTDA;820647;22/12/2021;290;22/12/2021;0;Calculado
01.040.064/0001-89;CALCADOS LAROCHE EIRELI;101117;22/12/2021;169,9;22/12/2021;0;Calculado
66.934.555/0012-71;GVR HOME INDUSTRIA E COMERCIO DE ENXOVAIS LTDA;26751;22/12/2021;285;22/12/2021;56,17;Calculado
45.543.915/0619-97;CARREFOUR COMERCIO E INDUSTRIA LTDA;269520;22/12/2021;4,09;22/12/2021;0;Calculado
48.948.277/0001-77;ARMARINHOS E CONFECCOES KI-OKA LTDA - EP;13093;22/12/2021;113,1;22/12/2021;0;Calculado
45.543.915/0181-29;CARREFOUR COMERCIO E INDUSTRIA LTDA;320092;22/12/2021;225,48;22/12/2021;0;Calculado
22.685.030/0040-28;MAGAZINE TORRA TORRA LTDA;72250;22/12/2021;139,98;22/12/2021;0;Calculado
60.780.483/0002-05;FARMACIA DROGAFACIL LTDA;95893;22/12/2021;29,24;22/12/2021;3,5;Calculado
60.780.483/0002-05;FARMACIA DROGAFACIL LTDA;89208;22/12/2021;59,98;22/12/2021;7,19;Calculado
11.317.530/0002-65;VIRTUS COMERCIO DE ALIMENTOS LTDA;222139;22/12/2021;32,07;22/12/2021;0;Calculado
09.434.203/0001-60;ENXOVAIS NAVE EIRELI;69014;22/12/2021;321,92;22/12/2021;276,08;Calculado
61.412.110/0700-13;DROGARIA SAO PAULO S.A;15806;22/12/2021;111,78;22/12/2021;0;Calculado
47.508.411/0307-30;CIA BRASILEIRA DE DISTRIBUICAO;24465;22/12/2021;4,59;22/12/2021;0;Calculado
33.180.253/0001-43;M A S ENXOVAIS DE BEBE EIRELI;6037;22/12/2021;61,96;22/12/2021;3,2;Calculado
45.067.147/0006-41;LOJAS ESKALA COMERCIO DE TECIDOS E CONFECCOES LTDA;165616;22/12/2021;74,96;22/12/2021;0;Calculado
61.585.865/1366-49;RAIA DROGASIL S A;25938;22/12/2021;246,46;22/12/2021;9,02;Calculado
03.476.811/0061-92;DIA BRASIL SOCIEDADE LIMITADA;122813;22/12/2021;25,98;22/12/2021;0;Calculado
47.508.411/1696-57;CIA BRASILEIRA DE DISTRIBUICAO;145133;22/12/2021;407,5;22/12/2021;0;Calculado
01.424.492/0001-05;CENTRAL DE CARNES TENNESSEE LTDA;95574;22/12/2021;375,43;22/12/2021;117,96;Calculado
10.494.517/0001-38;RESTANHANGUERA COMERCIO VAREJISTA DE ALIMENTOS LTDA;42297;22/12/2021;33;22/12/2021;0;Calculado
47.508.411/0863-60;CIA BRASILEIRA DE DISTRIBUICAO;75158;22/12/2021;355,47;22/12/2021;0;Calculado
04.972.092/0046-24;GRUPO FARTURA DE HORTIFRUT S A;207242;22/12/2021;141,97;22/12/2021;59,15;Calculado
18.227.076/0001-10;PATRICIA RIBEIRO SIMONELLI LINGERIE;34846;22/12/2021;34,99;22/12/2021;21,09;Calculado
55.466.593/0001-78;DROGARIA MATRIZ DO IPIRANGA LTDA;135259;22/12/2021;4;22/12/2021;0,07;Calculado
61.412.110/0408-82;DROGARIA SAO PAULO S.A;103305;22/12/2021;415,9;22/12/2021;0;Calculado
53.153.938/0004-50;COBASI COMERCIO DE PRODUTOS BASICOS E INDUSTRIALIZADOS S A;449195;22/12/2021;133,8;22/12/2021;5,52;Calculado
47.508.411/1910-75;CIA BRASILEIRA DE DISTRIBUICAO;184533;22/12/2021;54,54;22/12/2021;0;Calculado
33.041.260/1008-94;VIA S A;11350;22/12/2021;99,9;22/12/2021;0;Calculado
47.508.411/0483-53;CIA BRASILEIRA DE DISTRIBUICAO;67189;22/12/2021;42,31;22/12/2021;0;Calculado
47.508.411/0617-08;CIA BRASILEIRA DE DISTRIBUICAO;310722;22/12/2021;158,87;22/12/2021;0;Calculado
27.423.918/0002-80;BATCH BRINDES, DISTRIBUICAO E LOGISTICA LTDA;208225;22/12/2021;482,75;22/12/2021;0;Calculado
71.676.316/0002-27;SUPERMERCADOS MAMBO LTDA.;18145;22/12/2021;35,08;22/12/2021;0;Calculado
47.508.411/0483-53;CIA BRASILEIRA DE DISTRIBUICAO;130040;22/12/2021;23,33;22/12/2021;0;Calculado
61.192.795/0023-87;DIAS PASTORINHO S A COMERCIO E INDUSTRIA;87048;22/12/2021;11,77;22/12/2021;0,76;Calculado
61.189.288/0331-92;MARISA LOJAS S A;20928;22/12/2021;35,99;22/12/2021;41,37;Calculado
10.304.207/0002-94;ON BRASIL COMERCIO DE ALIMENTOS LTDA;191656;22/12/2021;333,52;22/12/2021;36,18;Calculado
20.205.435/0001-80;SAO PAULO AIRPORT RESTAURANTES LIMITADA;368957;22/12/2021;53,5;22/12/2021;0;Calculado
01.438.784/0013-30;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;14484;22/12/2021;40,71;22/12/2021;0;Calculado
47.508.411/0863-60;CIA BRASILEIRA DE DISTRIBUICAO;251767;22/12/2021;1499;22/12/2021;0;Calculado
02.926.572/0001-21;FLORES ONLINE S.A;866291;22/12/2021;261,96;23/12/2021;0;Calculado
47.508.411/0863-60;CIA BRASILEIRA DE DISTRIBUICAO;7907;22/12/2021;1499;22/12/2021;0;Calculado
48.076.228/0021-35;ARMARINHOS FERNANDO LTDA;204747;22/12/2021;67,49;22/12/2021;0;Calculado
02.314.041/0021-21;IGUASPORT LTDA;1177227;22/12/2021;232,49;22/12/2021;0;Calculado
03.007.331/0008-18;EBAZAR.COM.BR. LTDA;4615744;22/12/2021;110,94;22/12/2021;0;Calculado
28.859.624/0001-88;SACOLAO VILA DAS MERCES LTDA;308909;22/12/2021;164,28;22/12/2021;5,17;Calculado
01.979.381/0001-65;LOJA DE CONVENIENCIA GAGUINHO LTDA;69622;22/12/2021;68,97;22/12/2021;9,17;Calculado
43.283.811/0056-23;KALUNGA SA;816419;22/12/2021;56,7;22/12/2021;0;Calculado
48.076.228/0023-05;ARMARINHOS FERNANDO LTDA;280893;22/12/2021;152,83;22/12/2021;0;Calculado
06.347.409/0145-49;SBF COMERCIO DE PRODUTOS ESPORTIVOS S A;49882;22/12/2021;399,95;22/12/2021;0;Calculado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;21988756;22/12/2021;41,79;22/12/2021;0;Calculado
74.304.627/0001-72;LAICAO COMERCIO DE ARTIGOS PARA ANIMAIS LTDA;114893;22/12/2021;241,98;22/12/2021;55,49;Calculado
08.824.629/0001-68;MERCADINHO e ROTISSERIE BOA PRACA LTDA;505087;22/12/2021;11,89;22/12/2021;1,1;Calculado
08.170.468/0015-31;MERCADAO DE CARNES NOVILHAO LTDA EPP (SP);274472;22/12/2021;44,11;22/12/2021;2,82;Calculado
17.343.551/0017-18;COM DE ALIMENTOS IPANEMA FOODS - EIRELI (BO);389098;22/12/2021;18,47;22/12/2021;4,11;Calculado
65.897.910/0003-26;TAUSTE SUPERMERCADOS LTDA;137718;22/12/2021;74,01;22/12/2021;6,4;Calculado
27.789.648/0001-45;MANDUPLAST DESCARTAVEIS EIRELI;2219;22/12/2021;116,77;22/12/2021;3,23;Calculado
03.174.434/0001-04;LOJAO DO CAMBUCI COMERCIAL LTDA;22170;22/12/2021;9,9;22/12/2021;2,59;Calculado
11.928.659/0006-33;ALO KIDS COMERCIO DE ARTIGOS INFANTIS LTDA;562168;22/12/2021;256,03;22/12/2021;0;Calculado
96.674.171/0001-75;JOSE CLAUDIO CORREA LATICINIOS LTDA;90103;22/12/2021;69,12;22/12/2021;0,29;Calculado
06.057.223/0268-04;SENDAS DISTRIBUIDORA S A;149568;22/12/2021;211,08;22/12/2021;0;Calculado
40.337.389/0001-80;GUILHERME ALVES SASSO 39170912831;8917;22/12/2021;59,9;22/12/2021;0;Calculado
47.960.950/0897-85;MAGAZINE LUIZA S/A;191898;22/12/2021;30,95;22/12/2021;0;Calculado
18.328.118/0045-20;PET CENTER COMERCIO E PARTICIPACOES S A;117172;22/12/2021;32,94;22/12/2021;0,17;Calculado
61.091.245/0001-66;Escovas Belem Ltda EPP;16254;22/12/2021;1199;22/12/2021;0;Calculado
25.216.248/0001-15;L. Sapatieri comercio de cosmeticos ME;41904;22/12/2021;189,9;22/12/2021;0;Calculado
43.883.233/0001-92;EFEZRA PRESENTES LTDA;4998;22/12/2021;41,18;22/12/2021;0;Calculado
04.442.938/0001-12;DROGARIA PRACA VERONIA LTDA;212882;22/12/2021;30,01;22/12/2021;18,87;Calculado
23.054.138/0001-79;LUCIANA GOMES DE ALMEIDA PINTO;66878;22/12/2021;70,47;22/12/2021;0;Calculado
41.937.144/0001-56;Michele Portela Duarte Silva 34866690879;147;22/12/2021;20;22/12/2021;0;Calculado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;283483;22/12/2021;36,73;22/12/2021;7,41;Calculado
04.742.665/0002-02;MERCADO VIOLETA LTDA;61966;22/12/2021;164,74;22/12/2021;5,92;Calculado
12.448.864/0001-50;AVATAR AUTO POSTO LTDA;206829;22/12/2021;277,39;28/12/2021;0;Calculado
43.706.171/0001-43;NP FARMA LTDA;79;22/12/2021;59,95;22/12/2021;0;Calculado
47.960.950/0897-85;MAGAZINE LUIZA S/A;190641;22/12/2021;349,9;22/12/2021;0;Calculado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;21984111;22/12/2021;199;22/12/2021;0;Calculado
43.727.310/0001-15;AUMZ VARIEDADES LTDA;147260;22/12/2021;196,5;22/12/2021;0;Calculado
10.360.629/0001-04;FELIPE PIRES BUDIN ME;89673;22/12/2021;210,85;22/12/2021;0;Calculado
04.914.102/0037-84;I B CAFE LTDA;29859;22/12/2021;13,51;22/12/2021;18,67;Calculado
47.960.950/0893-51;MAGAZINE LUIZA S/A;558459;22/12/2021;1394,1;22/12/2021;0;Calculado
02.926.572/0001-21;FLORES ONLINE S.A;866084;22/12/2021;0;22/12/2021;0;Calculado
71.673.990/0048-30;Natura Cosméticos S/A;313796;22/12/2021;44,72;22/12/2021;0;Calculado
11.724.258/0004-08;Beleza.com Comércio de Produtos de Beleza e Serviços de Cabe;6979836;22/12/2021;207,63;22/12/2021;0;Calculado
25.298.301/0001-74;CENTRO AUTOMOTIVO GABRIEL SARAIVA LTDA;61682;22/12/2021;100;22/12/2021;0,65;Calculado
07.117.364/0001-03;NOVA MELLO DROGARIA LTDA;343105;22/12/2021;25,99;22/12/2021;10,86;Calculado
17.261.661/0019-00;OUTBACK STEAKHOUSE RESTAURANTES BRASIL S A;184492;22/12/2021;188,1;22/12/2021;3,47;Calculado
45.242.914/0379-55;C&A MODAS S/A (606-CDW);7323786;22/12/2021;220,19;22/12/2021;0;Calculado
67.616.128/0001-55;AYUMI SUPERMERCADOS LTDA - 1;53959;22/12/2021;94,19;22/12/2021;0;Calculado
31.063.584/0001-78;TOP VEGAN FOOD PIZZARIA EIRELI;95340;21/12/2021;34;22/12/2021;32,07;Calculado
28.634.367/0001-86;SYG COMERCIO ELETRONICO LTDA;11861;21/12/2021;135,8;21/12/2021;0;Calculado
33.662.813/0001-04;HENRIQUE BELANCIERI VASQUES 34245567856;19893;21/12/2021;79,9;21/12/2021;0;Calculado
13.574.594/0708-01;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S A;146838;21/12/2021;21,8;21/12/2021;0,12;Calculado
65.492.852/0001-99;ARABIAN FOOD SUPER LANCHES LT;249562;21/12/2021;73,06;21/12/2021;1,2;Calculado
04.063.469/0005-54;COMERCIAL KEYPAR REPRESENTACOES E SUPERMERCADOS LTDA;75331;21/12/2021;383,74;21/12/2021;57,31;Calculado
02.314.041/0042-56;IGUASPORT LTDA;34117;21/12/2021;89,98;21/12/2021;0;Calculado
32.397.308/0001-09;CB OSASCO COMERCIO DE ALIMENTOS LTDA;95481;21/12/2021;1092,44;21/12/2021;12,85;Calculado
92.754.738/0082-28;LOJAS RENNER S.A.;49028;21/12/2021;99,9;21/12/2021;124;Calculado
