CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
03.840.986/0018-44;SAINT GOBAIN DISTRIBUICAO BRASIL LTDA;5417;17/12/2020;69,88;17/12/2020;48,75;Liberado
57.508.426/0025-45;COOP COOPERATIVA DE CONSUMO;201982;17/12/2020;31,4;17/12/2020;6,75;Liberado
61.412.110/0272-74;DROGARIA SAO PAULO S.A;53760;17/12/2020;117,97;17/12/2020;0;Liberado
22.450.113/0002-02;REI DOS GRAOS S A;30541;17/12/2020;98,96;17/12/2020;0;Liberado
12.695.354/0001-87;HIPER DOCES KAROL LTDA;4928;17/12/2020;67,12;17/12/2020;0;Liberado
07.033.034/0001-21;LATICINIOS CAMANDUCAIA LTDA;171949;17/12/2020;34,3;17/12/2020;0;Liberado
07.033.034/0001-21;LATICINIOS CAMANDUCAIA LTDA;171948;17/12/2020;397,52;17/12/2020;0;Liberado
37.381.782/0001-66;CELEIRO DAS FRUTAS LTDA;8665;17/12/2020;28,34;24/12/2020;0;Liberado
02.727.617/0001-39;J M SIQUEIRA ALVES;117375;17/12/2020;15,43;17/12/2020;0,21;Liberado
06.282.930/0001-61;EMPORIO DO ARROZ INTEGRAL LTDA;134903;17/12/2020;300,24;17/12/2020;0;Liberado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;45804;17/12/2020;6,81;17/12/2020;2,05;Liberado
60.873.288/0028-50;MARTINS DA COSTA & CIA LTDA;9785;17/12/2020;113,48;17/12/2020;0;Liberado
04.539.316/0001-07;WILER KAR COMERCIO E DECORACOES LTDA;79697;17/12/2020;193,9;17/12/2020;17,77;Liberado
07.399.410/0001-04;HORTIFRUTI PAVAO DE OURO E MERCEARIA LTDA;78859;17/12/2020;315,06;17/12/2020;27,87;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;669512;17/12/2020;40,05;17/12/2020;4,4;Liberado
47.508.411/0013-90;CIA BRASILEIRA DE DISTRIBUICAO;157213;17/12/2020;81,54;17/12/2020;0;Liberado
61.192.795/0002-52;DIAS PASTORINHO S A COMERCIO E INDUSTRIA;26149;17/12/2020;30,42;17/12/2020;0,46;Liberado
30.895.743/0001-38;PANIFICADORA BIG BREAD PRIME ACLIMACAO EIRELI;117312;17/12/2020;13;17/12/2020;0,96;Liberado
15.436.940/0004-48;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;1540928;17/12/2020;905,87;17/12/2020;0;Liberado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;3875793;17/12/2020;39,8;17/12/2020;0;Liberado
56.991.441/0008-23;AVON COSMETICOS LTDA;147430236;17/12/2020;221,28;17/12/2020;0;Liberado
15.490.830/0001-11;MAMAHE COMERCIO E DISTRIBUIDORA DE COSMETICOS LTDA - EPP;152495;17/12/2020;668;17/12/2020;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;47461;17/12/2020;40,05;17/12/2020;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;47463;17/12/2020;243,32;17/12/2020;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;47466;17/12/2020;25,35;17/12/2020;0;Liberado
43.478.296/0001-63;MINORO SATO ARMARINHOS - ME;25401;17/12/2020;365,07;12/01/2021;14,02;Liberado
35.447.158/0001-99;ILE BISTROT RESTAURANTE LTDA;9762;16/12/2020;23,65;16/12/2020;26,54;Liberado
14.307.669/0001-35;JOAO ROBERTO DE MELLO 08986043890;334;16/12/2020;39,9;17/12/2020;0;Liberado
32.889.171/0001-00;VILLATACADO ALIMENTOS E BEBIDAS LTDA;2495;16/12/2020;39,87;16/12/2020;0;Liberado
20.261.176/0001-04;EDITORA DENTRO DA HISTORIA LTDA.  EPP;478785;16/12/2020;59,9;16/12/2020;0;Liberado
56.255.862/0002-09;SNACK BAR SHIZUKA LTDA;109107;16/12/2020;58,5;16/12/2020;0;Liberado
10.250.585/0002-32;5M COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;176795;16/12/2020;26,08;16/12/2020;0,18;Liberado
45.543.915/0357-24;CARREFOUR COMERCIO E INDUSTRIA LTDA;190337;16/12/2020;23,17;16/12/2020;0;Liberado
61.412.110/0082-10;DROGARIA SAO PAULO SA;52544;16/12/2020;138,39;16/12/2020;0;Liberado
61.585.865/1393-11;RAIA DROGASIL S A;25885;16/12/2020;71,99;16/12/2020;1,03;Liberado
51.753.580/0001-29;RECANTO DOCE PAES E DOCES EIRELI;34827;16/12/2020;11,96;16/12/2020;3,51;Liberado
61.585.865/0200-04;RAIA DROGASIL S A;46580;16/12/2020;18,01;16/12/2020;3,7;Liberado
05.241.596/0021-89;DROGARIA NOVA DM LTDA;323487;16/12/2020;70,87;16/12/2020;18,25;Liberado
04.742.665/0002-02;MERCADO VIOLETA LTDA;45623;16/12/2020;89,35;16/12/2020;8,3;Liberado
04.742.665/0001-21;MERCADO VIOLETA LTDA;64382;16/12/2020;18,37;16/12/2020;2,25;Liberado
24.594.903/0001-06;GUEL CHOCOLATES LTDA;8012;16/12/2020;10,9;16/12/2020;0,12;Liberado
28.227.052/0002-03;BELEZARIA COSMETICOS EIRELI;12197;16/12/2020;83,8;16/12/2020;0;Liberado
62.270.186/0011-28;PRECOLANDIA COMERCIAL LTDA - C.O.L.;437708;16/12/2020;122,4;16/12/2020;0;Liberado
15.603.631/0001-72;MERCADO CLEIDALVO FIRMINO LTDA;221119;16/12/2020;58,01;16/12/2020;0;Liberado
62.093.455/0003-18;DROGA VIVER COM SAUDE LTDA;41248;16/12/2020;809,64;16/12/2020;0;Liberado
01.937.635/0006-97;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;84607;16/12/2020;115,92;16/12/2020;50,64;Liberado
05.327.676/0001-08;SACOLAO SANTA CECILIA LTDA;387488;16/12/2020;38,9;16/12/2020;6,62;Liberado
32.415.942/0001-27;DOMO PRODUTOS ORIENTAIS LTDA;8068;16/12/2020;98,9;16/12/2020;0,23;Liberado
62.093.455/0003-18;DROGA VIVER COM SAUDE LTDA;41240;16/12/2020;72,37;16/12/2020;0;Liberado
62.093.455/0003-18;DROGA VIVER COM SAUDE LTDA;41239;16/12/2020;144,89;16/12/2020;0;Liberado
42.591.651/1891-65;ARCOS DOURADOS COMERCIO DE ALIMENTOS SA;176290;16/12/2020;44,7;16/12/2020;89,33;Liberado
53.558.342/0008-64;ANIS RAZUK INDUSTRIA E COMERCIO LTDA;24081;16/12/2020;354,8;16/12/2020;20,02;Liberado
02.914.460/0405-35;SEARA ALIMENTOS LTDA;9554;16/12/2020;219,93;16/12/2020;0;Liberado
10.194.833/0011-66;GIGA BR DISTRIBUIDOR E ATACADISTA LTDA;119323;16/12/2020;258,29;16/12/2020;0;Liberado
45.242.914/0268-30;CeA MODAS S A;3757;16/12/2020;99,98;16/12/2020;276,1;Liberado
07.984.267/0053-30;STARBUCKS BRASIL COMERCIO DE CAFES LTDA;304898;16/12/2020;18,4;16/12/2020;0;Liberado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;3855661;16/12/2020;43,86;16/12/2020;0;Liberado
61.412.110/0146-10;DROGARIA SAO PAULO S.A;59334;16/12/2020;124,08;16/12/2020;0;Liberado
09.640.611/0002-50;EMPORIO M L COMERCIO DE ALIMENTOS E BEBIDAS LTDA;23017;16/12/2020;29,9;16/12/2020;0;Liberado
20.511.682/0001-04;M.BENATTI - SERVICOS ONLINE;53951;16/12/2020;59,8;16/12/2020;0;Liberado
05.461.774/0001-33;MONCLAIR BELEZA LTDA;7338;16/12/2020;72,99;16/12/2020;0;Liberado
10.808.920/0001-94;COMERCIAL VAREJISTA DE GENEROS ALIMENTICIOS THBF EIRELI;244312;16/12/2020;47,47;16/12/2020;13,97;Liberado
61.412.110/0094-54;DROGARIA SAO PAULO S A;46831;16/12/2020;40,26;16/12/2020;0;Liberado
05.286.354/0001-68;MERCANTIL NOVA BONSUCESSO LTDA;136511;16/12/2020;12,28;16/12/2020;9,06;Liberado
06.962.818/0001-71;COR DE MEL COMERCIO DE MODA EIRELI;34250;16/12/2020;89,97;16/12/2020;40,89;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;24991532;16/12/2020;31,43;16/12/2020;0;Liberado
74.307.356/0001-09;ENXOVAIS PADRAO LTDA;20133;16/12/2020;51;17/12/2020;0,17;Liberado
19.517.809/0001-13;Reversa Comercio LTDA - ME;59952;16/12/2020;236,59;16/12/2020;0;Liberado
22.685.030/0016-06;MAGAZINE TORRA TORRA LTDA;73973;16/12/2020;37,98;16/12/2020;0;Liberado
06.269.953/0015-31;CALCADOS PEGADA NORDESTE LTDA;562;16/12/2020;249,8;16/12/2020;240,67;Liberado
33.041.260/1615-08;VIA VAREJO S/A;18840800;16/12/2020;87,9;16/12/2020;0;Liberado
57.015.984/0002-82;YABIKU MATERIAIS DE CONSTRUCAO LTDA;92298;16/12/2020;430,4;16/12/2020;0;Liberado
34.837.726/0001-03;MERCADO ANHANGABAU EIRELI;81430;16/12/2020;63,08;16/12/2020;0,87;Liberado
61.412.110/0656-05;DROGARIA SAO PAULO S.A;46086;16/12/2020;239,8;16/12/2020;0;Liberado
28.785.951/0001-32;EVERTON TEIXEIRA DA COSTA 29535558897;17689;16/12/2020;139,9;16/12/2020;0;Liberado
92.754.738/0475-50;LOJAS RENNER S.A.;1755;16/12/2020;639,2;16/12/2020;276,1;Liberado
15.436.940/0008-71;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;3851527;16/12/2020;8,41;16/12/2020;0;Liberado
61.099.834/0484-79;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;62029;16/12/2020;201,91;16/12/2020;0;Liberado
12.262.266/0001-91;LIVANTTO RESTAURANTE LTDA;54963;16/12/2020;63,96;16/12/2020;1,15;Liberado
08.957.035/0001-25;TKIM CONFECCOES E COMERCIO DE ROUPAS EIRELI;2219;16/12/2020;274,6;16/12/2020;0;Liberado
10.911.926/0001-92;C C M TINTAS AUTOMOTIVAS E RESIDENCIAIS LTDA;12081;16/12/2020;237,7;16/12/2020;6,12;Liberado
11.171.467/0011-92;KS COSMETICOS LTDA;2245;16/12/2020;305;16/12/2020;0;Liberado
19.402.264/0001-08;MELCHI COMERCIO DE ALIMENTOS UNIPESSOAL LTDA;60854;16/12/2020;21,9;16/12/2020;0,66;Liberado
29.541.806/0001-79;MTCP LTDA;25539;16/12/2020;12,5;16/12/2020;0;Liberado
47.508.411/0288-32;CIA BRASILEIRA DE DISTRIBUICAO;91736;16/12/2020;120,61;16/12/2020;0;Liberado
17.839.956/0001-84;LOJAS CMM LTDA;19236;16/12/2020;133,33;19/12/2020;201,26;Liberado
19.309.722/0001-50;LIDIA PAULINA RIBEIRO;138178;16/12/2020;45,85;16/12/2020;0,49;Liberado
53.153.938/0001-08;COBASI COMERCIO DE PRODUTOS BASICOS E INDUSTRIALI;486031;16/12/2020;67,2;16/12/2020;10,82;Liberado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;225921;16/12/2020;54,24;16/12/2020;16,35;Liberado
61.585.865/1732-50;RAIADROGASIL S/A;2745;16/12/2020;97,89;16/12/2020;0;Liberado
45.543.915/0027-10;CARREFOUR COMERCIO E INDUSTRIA LTDA;98727;16/12/2020;96,85;16/12/2020;0;Liberado
30.007.364/0004-07;DPS COMERCIAL DE UTENSILIOS DOMESTICOS LTDA;13118;16/12/2020;103,19;16/12/2020;0;Liberado
00.063.960/0013-34;WMB SUPERMERCADOS DO BRASIL LTDA;32925;16/12/2020;402,18;16/12/2020;0;Liberado
00.063.960/0013-34;WMB SUPERMERCADOS DO BRASIL LTDA;32924;16/12/2020;299,7;16/12/2020;0;Liberado
37.381.782/0001-66;CELEIRO DAS FRUTAS LTDA;4910;16/12/2020;52,84;16/12/2020;0;Liberado
32.220.488/0001-59;CSA SUPERMERCADO LTDA;99701;16/12/2020;22,44;16/12/2020;0,94;Liberado
48.076.228/0014-06;ARMARINHOS FERNANDO LTDA;2456;16/12/2020;182,53;16/12/2020;70,99;Liberado
37.486.783/0001-75;jumbo equipamentos eletronicos ltda;19161;16/12/2020;1;16/12/2020;0;Liberado
37.486.783/0001-75;jumbo equipamentos eletronicos ltda;19160;16/12/2020;1;16/12/2020;0;Liberado
61.412.110/0053-86;DROGARIA SAO PAULO SA;9178;16/12/2020;115,94;16/12/2020;0;Liberado
11.137.051/0002-67;INTERBELLE Comercio de Produtos de Beleza Ltda;2379511;16/12/2020;197,5;16/12/2020;0;Liberado
16.595.510/0003-50;ACLINOPOLIS CALCADOS E ACESSORIOS EIRELI;418;16/12/2020;259;16/12/2020;0;Liberado
56.527.062/0004-53;SUPERMERCADO HIROTA LT;198571;16/12/2020;16,96;16/12/2020;0,81;Liberado
26.126.975/0001-54;MURILO DE FREITAS 48627580880;59998;16/12/2020;68,3;16/12/2020;0;Liberado
46.026.803/0001-16;COM DE PAPELARIA ZONA LESTE LT;143856;16/12/2020;42,8;16/12/2020;0,29;Liberado
15.659.413/0001-50;MAISON RICARDO DOS SANTOS;92210;16/12/2020;146,9;16/12/2020;0;Liberado
74.307.356/0001-09;ENXOVAIS PADRAO LTDA;20127;16/12/2020;57,5;16/12/2020;0,19;Liberado
58.340.787/0001-10;ANTONIO PRIMARANO;37670;16/12/2020;38,4;16/12/2020;0;Liberado
36.225.426/0001-90;TEX CENTRAL DE CARNES LTDA;97819;16/12/2020;169,41;16/12/2020;276,1;Liberado
47.508.411/0964-04;CIA BRASILEIRA DE DISTRIBUICAO;35553;16/12/2020;113,06;16/12/2020;0;Liberado
18.584.518/0001-85;THIAGO MORAES DE ABREU;17281;16/12/2020;16,99;16/12/2020;0;Liberado
61.099.834/0272-00;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;16168;16/12/2020;83,95;16/12/2020;0;Liberado
68.374.875/0001-97;PRIFE SUPERMERCADO LTDA;390216;16/12/2020;30,68;16/12/2020;8,24;Liberado
47.508.411/1334-66;COMPANHIA BRASILEIRA DE DISTRIBUICAO;272;16/12/2020;227,85;16/12/2020;0;Liberado
45.827.425/0020-70;SUPERMERCADOS IRMAOS LOPES S A;133209;16/12/2020;43,41;16/12/2020;12,8;Liberado
00.280.985/0001-56;CENTER CARNES JJR EIRELI;4875;16/12/2020;41,19;16/12/2020;116,14;Liberado
60.780.483/0002-05;FARMACIA DROGAFACIL LTDA;12878;16/12/2020;71,96;16/12/2020;6,43;Liberado
30.314.096/0001-23;RENOVA COSMETICOS EIRELI;16006;16/12/2020;210,4;18/12/2020;0;Liberado
61.072.898/0001-06;AGUAS PETROPOLIS PAULISTA LTDA;195426;16/12/2020;21,3;16/12/2020;0;Liberado
48.076.228/0021-35;ARMARINHOS FERNANDO LTDA;154441;16/12/2020;52,14;16/12/2020;14,95;Liberado
47.508.411/1714-73;CIA BRASILEIRA DE DISTRIBUICAO;84139;16/12/2020;34,59;16/12/2020;0;Liberado
20.929.820/0001-70;SUMEI PRESENTES;38608;16/12/2020;33;16/12/2020;32,66;Liberado
35.447.158/0001-99;ILE BISTROT RESTAURANTE LTDA;9691;16/12/2020;19,8;16/12/2020;22,22;Liberado
61.412.110/0358-89;DROGARIA SAO PAULO S.A;19507;16/12/2020;55,23;16/12/2020;0;Liberado
84.453.844/0207-07;TELLERINA COM. DE PRES E ART P/ DEC S/A;9670;16/12/2020;275,7;16/12/2020;195,95;Liberado
27.579.197/0001-11;Caio Roberto de Oliveira;110435;16/12/2020;44,94;16/12/2020;0;Liberado
09.144.496/0001-41;RENALDO FIRMO DE OLIVEIRA;6835;16/12/2020;52,35;16/12/2020;11,01;Liberado
61.192.795/0023-87;DIAS PASTORINHO S A COMERCIO E INDUSTRIA;94164;16/12/2020;111,97;16/12/2020;6,65;Liberado
15.436.940/0004-48;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;1533199;16/12/2020;212,8;16/12/2020;0;Liberado
11.743.139/0001-41;SACOLAO DO BIDU LTDA;151065;16/12/2020;24,89;16/12/2020;6,29;Liberado
61.099.834/0613-00;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;22855;16/12/2020;59,98;16/12/2020;0;Liberado
31.089.847/0001-18;FF COMERCIO DE MEDICAMENTOS LTDA;93458;16/12/2020;14,97;16/12/2020;0,41;Liberado
04.742.665/0001-21;MERCADO VIOLETA LTDA;51568;16/12/2020;12,07;16/12/2020;1,48;Liberado
45.652.096/0001-00;SUPER FRIOS IBIRAPUERA COMERCIO DE FRIOS E LATICI;155506;16/12/2020;121,86;16/12/2020;0;Liberado
11.605.936/0001-62;TAWATA ARMARINHOS LTDA;16846;16/12/2020;29,96;16/12/2020;12,97;Liberado
53.045.266/0010-08;JAD ZOGHEIB e CIA LTDA;18479;16/12/2020;22,23;16/12/2020;1,03;Liberado
38.384.083/0001-32;CASA DE CARNES E ROTISSERIA FRIBON UNIPESSOAL LTDA;1779;16/12/2020;68,51;16/12/2020;0;Liberado
62.545.579/0008-00;COMERCIAL DE ALIMENTOS CARREFOUR LTDA.;151867;16/12/2020;361,51;16/12/2020;56,39;Liberado
11.743.139/0001-41;SACOLAO DO BIDU LTDA;151054;16/12/2020;14,78;16/12/2020;3,73;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;284949;16/12/2020;185,87;16/12/2020;20,43;Liberado
33.165.840/0001-63;LAROSSA INDUSTRIA E COM DO VEST E ACESS LTDA;15485;16/12/2020;39,9;16/12/2020;0;Liberado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;81570;16/12/2020;87,58;16/12/2020;26,4;Liberado
45.543.915/0012-34;CARREFOUR COMERCIO E INDUSTRIA LTDA;82719;16/12/2020;177,41;16/12/2020;0;Liberado
45.543.915/0012-34;CARREFOUR COMERCIO E INDUSTRIA LTDA;82718;16/12/2020;150,08;16/12/2020;0;Liberado
47.508.411/1028-20;COMPANHIA BRASILEIRA DE DISTRIBUICAO;2053;16/12/2020;23,29;16/12/2020;0;Liberado
07.103.141/0001-89;Wanny Moda e Design Ltda;4663;16/12/2020;931,92;16/12/2020;0;Liberado
45.543.915/0611-30;CARREFOUR COMERCIO E INDUSTRIA LTDA;25739;16/12/2020;169,83;16/12/2020;0;Liberado
60.458.247/0001-88;AUTO POSTO AJOMAR LTDA;5939;16/12/2020;1312,1;16/12/2020;0;Liberado
00.776.574/0022-80;B2W Companhia Digital;12382440;16/12/2020;34,98;16/12/2020;0;Liberado
30.887.698/0001-70;RAUL AMARAL DA COSTA ME;29191;16/12/2020;55;16/12/2020;0;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;10654986;16/12/2020;90,8;16/12/2020;0;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;10654663;16/12/2020;90,8;16/12/2020;0;Liberado
11.431.155/0001-07;EMPIRICUS RESEARCH PUBLICAÇÕES LTDA;6469734;16/12/2020;19,9;16/12/2020;0;Liberado
47.508.411/2343-00;CIA. BRASILEIRA DE DISTRIBUICAO;1912853;16/12/2020;102,26;16/12/2020;0;Liberado
23.567.557/0001-04;JOLIVI PUBLICAÇÕES LTDA;1804345;16/12/2020;79,04;16/12/2020;0;Liberado
35.152.200/0001-44;XIANGYANG CHEN 23302679831;102521;16/12/2020;24,92;16/12/2020;0;Liberado
32.468.735/0001-30;ELEGANTERIA COMERCIO ELETRONICO DE CALCADOS EIRELI;123596;16/12/2020;110,5;16/12/2020;0;Liberado
45.242.914/0379-55;C&A MODAS S/A (606-CDW);4565288;16/12/2020;120,28;16/12/2020;0;Liberado
15.120.887/0003-90;ESSENCIA DISTRIBUIDORA DE COSMETICOS E PERFUMARIA LTDA - EPP;58476;16/12/2020;420,2;16/12/2020;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;47440;16/12/2020;185,87;16/12/2020;0;Liberado
07.442.852/0001-88;VIDA PURA PRODUTOS NATURAIS;882761;16/12/2020;172,43;16/12/2020;0;Liberado
27.034.535/0001-30;SEU GIL MARKETPLACE E DISTRIBUICAO DE MEDICAMENTOS LTDA;91506;15/12/2020;10,89;15/12/2020;0;Liberado
19.523.472/0001-57;ZCOM SHOP EIRELI;16204;15/12/2020;55,19;15/12/2020;0;Liberado
03.007.331/0008-18;EBAZAR.COM.BR. LTDA;563634;15/12/2020;15,5;15/12/2020;0;Liberado
14.548.476/0004-19;WEBFONES COMERCIO DE ARTIGOS DE TELEFONIA S.A.;45196;15/12/2020;24,38;15/12/2020;0;Liberado
24.605.730/0001-84;RBC GLOBAL BUSINESS COMERCIO IMPORTACAO E EXPORTACAO LTDA;10350;15/12/2020;16,9;15/12/2020;0;Liberado
18.786.642/0002-04;MESTER RAW RESTAURANTE LTDA;67812;15/12/2020;154;16/12/2020;63,82;Liberado
23.750.257/0001-66;OFICINA DO TRIGO PASTIFICIO PANIFICADORA BAR E RE;11485;15/12/2020;97,69;16/12/2020;0,29;Liberado
24.914.330/0001-50;HILDO OSVALDO DA SILVA EIRELI;8992;15/12/2020;55,81;15/12/2020;0;Liberado
00.873.509/0001-49;CANTAO CHINA BAR E LANCHONETE LTDA;60116;15/12/2020;77,9;15/12/2020;32,28;Liberado
61.412.110/1081-93;DROGARIA SAO PAULO S A;2802;15/12/2020;43,58;15/12/2020;0;Liberado
03.007.331/0008-18;EBAZAR.COM.BR. LTDA;654642;15/12/2020;85,99;15/12/2020;0;Liberado
23.353.693/0002-82;LIV UP - FILIAL SP - AMARO CAVALHEIRO;240092;15/12/2020;346,5;15/12/2020;152,94;Liberado
22.436.708/0001-22;NERD AO CUBO SERVICOS DE MARKETING S.A.;276841;15/12/2020;114,89;15/12/2020;0;Liberado
33.200.056/0075-85;LOJAS RIACHUELO SA;2822;15/12/2020;289,5;16/12/2020;0;Liberado
42.274.696/0025-61;adidas do Brasil Ltda;6181053;15/12/2020;549,97;15/12/2020;0;Liberado
47.508.411/0066-00;CIA BRASILEIRA DE DISTRIBUICAO;60200;15/12/2020;18,75;15/12/2020;0;Liberado
69.225.159/0001-00;RESTAURANTE E PIZZARIA TITO LTDA;7108;15/12/2020;398,64;15/12/2020;86,37;Liberado
35.447.158/0001-99;ILE BISTROT RESTAURANTE LTDA;9670;15/12/2020;171,6;15/12/2020;192,59;Liberado
33.041.260/1614-19;VIA VAREJO S/A;9948414;15/12/2020;2877,9;15/12/2020;0;Liberado
01.937.635/0008-59;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;28573;15/12/2020;26,42;15/12/2020;11,28;Liberado
47.508.411/0288-32;CIA BRASILEIRA DE DISTRIBUICAO;39874;15/12/2020;27,13;15/12/2020;0;Liberado
46.263.919/0004-11;SUPERMERCADO HIRA LTDA;132548;15/12/2020;2,43;15/12/2020;6,37;Liberado
60.483.310/0001-36;COMERCIO DE ALIMENTOS BURITI VERDE LTDA;164626;15/12/2020;76,3;15/12/2020;102,11;Liberado
04.282.151/0001-30;PLUGT CALCADOS INDUSTRIA E COMERCIO EIRELI;18772;15/12/2020;56,8;15/12/2020;0;Liberado
18.328.118/0148-35;PET CENTER COMERCIO E PARTICIPACOES S A;7543;15/12/2020;23,57;15/12/2020;0,5;Liberado
21.387.854/0001-42;BOTTO BRAZIL Comercio de Eletronicos Eireli;9663;15/12/2020;20,95;15/12/2020;0;Liberado
47.508.411/0863-60;CIA BRASILEIRA DE DISTRIBUICAO;75880;15/12/2020;59,32;15/12/2020;0;Liberado
02.421.421/0127-13;TIM S.A.-Sao Paulo;995663;15/12/2020;140,25;15/12/2020;0;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;24951178;15/12/2020;90,16;15/12/2020;0;Liberado
61.189.288/0297-56;MARISA LOJAS S A;24441;15/12/2020;179,9;15/12/2020;276,1;Liberado
04.972.092/0050-00;GRUPO FARTURA DE HORTIFRUT S A;58751;15/12/2020;35,13;15/12/2020;4,09;Liberado
06.057.223/0269-95;SENDAS DISTRIBUIDORA S A;213899;15/12/2020;391,4;15/12/2020;0;Liberado
19.402.264/0001-08;MELCHI COMERCIO DE ALIMENTOS UNIPESSOAL LTDA;60837;15/12/2020;21,9;15/12/2020;0,66;Liberado
05.327.676/0001-08;SACOLAO SANTA CECILIA LTDA;338545;15/12/2020;26,14;15/12/2020;4,45;Liberado
04.742.665/0001-21;MERCADO VIOLETA LTDA;64163;15/12/2020;24,59;15/12/2020;3,02;Liberado
05.059.784/0001-47;RUI TOSHIHIRO OGATA JUNIOR;9127;15/12/2020;13,9;15/12/2020;0,06;Liberado
50.986.462/0001-06;MARTIN HOLANDESA CONFEITARIA E RESTAURANTE LTDA;36730;15/12/2020;92,73;15/12/2020;0;Liberado
61.585.865/0550-53;RAIA DROGASIL S A;64732;15/12/2020;191,38;15/12/2020;9,27;Liberado
21.566.657/0001-90;CAIO FELIPE SILVA ARAGAO;18906;15/12/2020;86,05;16/12/2020;1,13;Liberado
61.412.110/0967-56;DROGARIA SAO PAULO SA;23351;15/12/2020;9,99;15/12/2020;0;Liberado
06.349.491/0001-67;MARATONA COMERCIO DE ARTIGOS ESPORTIVOS EIRELI;359;15/12/2020;239,7;15/12/2020;10,31;Liberado
61.412.110/0137-29;DROGARIA SAO PAULO S.A;25847;15/12/2020;159,2;15/12/2020;0;Liberado
58.731.993/0001-51;AXE COMERCIAL AGRICOLA LTDA;38120;15/12/2020;46,1;15/12/2020;0;Liberado
43.259.548/0016-40;SUPERMERCADOS CAVICCHIOLLI LTDA;554796;15/12/2020;18,97;15/12/2020;35,68;Liberado
59.276.790/0028-03;COMERCIAL OSWALDO CRUZ LIMITADA;3586;15/12/2020;56,15;15/12/2020;0;Liberado
01.874.166/0012-52;MASTER ATS SUPERMERCADOS LTDA;9955;15/12/2020;9,7;15/12/2020;0,73;Liberado
61.412.110/0686-20;DROGARIA SAO PAULO S.A;27052;15/12/2020;69,95;15/12/2020;0;Liberado
47.508.411/0161-50;CIA BRASILEIRA DE DISTRIBUICAO;82015;15/12/2020;162,92;15/12/2020;0;Liberado
34.257.153/0001-30;MHC COMERCIO DE ROUPAS EIRELI;2715;15/12/2020;86,97;15/12/2020;0;Liberado
01.874.166/0009-57;MASTER ATS SUPERMERCADOS LTDA;170805;15/12/2020;78;15/12/2020;9,36;Liberado
07.695.960/0001-62;SIMOES RESTAURANTES LTDA;39143;15/12/2020;21,9;15/12/2020;1,02;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;10640501;15/12/2020;90,8;15/12/2020;0;Liberado
07.695.960/0001-62;SIMOES RESTAURANTES LTDA;39142;15/12/2020;26,8;15/12/2020;1,24;Liberado
27.182.339/0001-02;HUM IMPORTADORA E DISTRIBUIDORA DE UTILIDADES DOMESTICAS EIR;69821;15/12/2020;25,44;15/12/2020;0;Liberado
61.585.865/1138-60;RAIA DROGASIL S A;36613;15/12/2020;448,36;15/12/2020;10,68;Liberado
28.819.775/0001-02;JULIANA DE MOURA BORDIGNON ROSSETTI - ME;27258;15/12/2020;39,9;15/12/2020;0;Liberado
51.769.255/0017-11;COMERCIO DE MATERIAIS PARA CONSTRUCAO JOLI LTDA;1078968;15/12/2020;457,99;15/12/2020;0;Liberado
66.533.696/0001-20;HM SUPERMERCADOS LT;385084;15/12/2020;332,36;15/12/2020;3,12;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;10639701;15/12/2020;90,8;15/12/2020;0;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;10639702;15/12/2020;90,8;15/12/2020;0;Liberado
