CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115928;09/10/2017;41,7;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115935;09/10/2017;7,5;16/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33417;09/10/2017;49,45;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33418;09/10/2017;16,45;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33419;09/10/2017;35,1;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33421;09/10/2017;24,75;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33422;09/10/2017;4,45;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33424;09/10/2017;23,9;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33425;09/10/2017;72,95;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33430;09/10/2017;16,6;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33432;09/10/2017;20,45;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33436;09/10/2017;25,4;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33439;09/10/2017;68,85;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33441;09/10/2017;16,75;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33442;09/10/2017;17,5;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33443;09/10/2017;31,95;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33445;09/10/2017;77,65;27/11/2017;0;Liberado
10.342.217/0001-33;R.S.G. DE JESUS COMERCIO DE ROUPAS LTDA;12028;09/10/2017;18;23/11/2017;0,01;Liberado
10.342.217/0001-33;R.S.G. DE JESUS COMERCIO DE ROUPAS LTDA;12029;09/10/2017;74;23/11/2017;0,04;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;266802;09/10/2017;604,32;25/10/2017;85,46;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4239;09/10/2017;10,5;09/11/2017;0,01;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105426;09/10/2017;84,6;08/11/2017;0,03;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105439;09/10/2017;5,25;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105443;09/10/2017;14,4;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105444;09/10/2017;7;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105445;09/10/2017;2;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105452;09/10/2017;9;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105462;09/10/2017;4,5;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105465;09/10/2017;10;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105471;09/10/2017;4,5;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105473;09/10/2017;9,8;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105479;09/10/2017;15,8;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105480;09/10/2017;18,25;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105489;09/10/2017;10;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105490;09/10/2017;7;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105498;09/10/2017;4,5;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105503;09/10/2017;2;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105512;09/10/2017;5,5;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105516;09/10/2017;4,5;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105527;09/10/2017;3;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105531;09/10/2017;9,9;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105534;09/10/2017;4,5;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105537;09/10/2017;14,2;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105538;09/10/2017;9,9;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105541;09/10/2017;2,75;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105542;09/10/2017;9,9;08/11/2017;0;Liberado
07.330.264/0001-52;F.D. FREDERICH - ME;105549;09/10/2017;2;08/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178532;09/10/2017;31,41;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178533;09/10/2017;24,9;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178534;09/10/2017;22,9;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178535;09/10/2017;39,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178536;09/10/2017;30,8;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178538;09/10/2017;30,2;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178539;09/10/2017;31,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178540;09/10/2017;24,91;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178541;09/10/2017;35,1;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178542;09/10/2017;33,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178543;09/10/2017;38,3;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178544;09/10/2017;37,9;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178545;09/10/2017;58,3;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178546;09/10/2017;22,9;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178553;09/10/2017;64,6;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178555;09/10/2017;36,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178556;09/10/2017;31,9;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178557;09/10/2017;32,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178558;09/10/2017;29,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178559;09/10/2017;41,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178560;09/10/2017;34,95;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178562;09/10/2017;26,9;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178563;09/10/2017;70,8;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178564;09/10/2017;22,9;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178565;09/10/2017;29,2;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178566;09/10/2017;30,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178567;09/10/2017;25,91;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178589;09/10/2017;29,9;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178598;09/10/2017;30,4;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178599;09/10/2017;132,8;13/11/2017;0;Liberado
73.160.129/0002-11;DESEJO DE CAFE LTDA ME;178600;09/10/2017;30,41;13/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4217;09/10/2017;22;09/11/2017;0,02;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4222;09/10/2017;10;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4223;09/10/2017;67,9;09/11/2017;0,07;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4225;09/10/2017;14;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4226;09/10/2017;10;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4227;09/10/2017;8,5;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4228;09/10/2017;6;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4229;09/10/2017;43,6;09/11/2017;0,04;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4232;09/10/2017;10;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4234;09/10/2017;7,8;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4235;09/10/2017;27,85;09/11/2017;0,03;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4237;09/10/2017;19,8;09/11/2017;0,02;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4238;09/10/2017;10;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4241;09/10/2017;28,3;09/11/2017;0,03;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4242;09/10/2017;9,9;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4244;09/10/2017;23,6;09/11/2017;0,02;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4249;09/10/2017;10;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4250;09/10/2017;25;09/11/2017;0,02;Liberado
04.015.344/0001-25;ELIZABETE GONCALVES CUNHA - ME;20418;09/10/2017;18,3;09/11/2017;1,37;Liberado
19.910.906/0001-71;BUSTANI E MONTEIRO LTDA - ME;191253;09/10/2017;27,69;03/11/2017;2,07;Liberado
08.791.624/0001-86;GENTIL POINT COMERCIO DE ALIMENTOS LTDA;4919;08/10/2017;30,5;08/10/2017;0,12;Liberado
47.508.411/0288-32;COMPANHIA BRASILEIRA DE DISTRIBUICAO;92777;08/10/2017;2,64;08/10/2017;0;Liberado
45.543.915/0230-41;CARREFOUR COM E IND LTDA;9136;08/10/2017;89,73;08/10/2017;0;Liberado
47.508.411/1772-42;COMPANHIA BRASILEIRA DE DISTRIBUICAO;38495;08/10/2017;31,31;08/10/2017;0;Liberado
62.720.909/0001-71;AGNALDO ANDRADE AVILA ME;105670;08/10/2017;7,99;08/10/2017;0;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;21025;08/10/2017;1,2;08/10/2017;0,09;Liberado
47.508.411/1813-55;CIA BRASILEIRA DE DISTRIBUI  O;218961;08/10/2017;7,93;08/10/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;48173;08/10/2017;158;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;48174;08/10/2017;32,56;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;48175;08/10/2017;38,09;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;48177;08/10/2017;41,2;16/11/2017;0;Liberado
00.063.960/0015-04;WAL MART BRASIL LTDA;111463;08/10/2017;161,24;23/10/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115686;08/10/2017;40;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115689;08/10/2017;51,72;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115711;08/10/2017;44,66;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115714;08/10/2017;22,2;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115720;08/10/2017;23,8;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115721;08/10/2017;7,5;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115723;08/10/2017;39,1;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115727;08/10/2017;48,91;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115729;08/10/2017;54,14;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115730;08/10/2017;29,83;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115740;08/10/2017;22,2;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115743;08/10/2017;150;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115748;08/10/2017;26,5;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115750;08/10/2017;20;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115752;08/10/2017;6;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115754;08/10/2017;56,28;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115755;08/10/2017;28,8;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115760;08/10/2017;35,56;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115763;08/10/2017;25,2;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115765;08/10/2017;39,6;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115769;08/10/2017;33,8;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115770;08/10/2017;30;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115771;08/10/2017;38,2;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115773;08/10/2017;38;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115774;08/10/2017;27,1;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115776;08/10/2017;53,72;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115777;08/10/2017;35,56;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115778;08/10/2017;51,44;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115785;08/10/2017;20,7;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115787;08/10/2017;6,38;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115789;08/10/2017;16,3;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115791;08/10/2017;30,98;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115798;08/10/2017;35,34;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115806;08/10/2017;272;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115807;08/10/2017;400;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115808;08/10/2017;2,5;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115809;08/10/2017;37,43;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115814;08/10/2017;29,74;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115815;08/10/2017;64;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115819;08/10/2017;22,3;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115820;08/10/2017;24,71;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115822;08/10/2017;24,39;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115823;08/10/2017;35,81;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115825;08/10/2017;46,59;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115826;08/10/2017;29;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115828;08/10/2017;13,5;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115830;08/10/2017;28,7;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115831;08/10/2017;19,8;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115834;08/10/2017;22,2;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115838;08/10/2017;41,5;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115843;08/10/2017;88,03;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115844;08/10/2017;25,82;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115846;08/10/2017;30,7;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115849;08/10/2017;22,9;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115851;08/10/2017;9,99;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115853;08/10/2017;21,9;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115856;08/10/2017;28,5;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115857;08/10/2017;10,54;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115859;08/10/2017;7,5;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115860;08/10/2017;7,8;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115862;08/10/2017;77,89;16/11/2017;0;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;21016;07/10/2017;11,45;07/10/2017;0,85;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;18039;07/10/2017;16,92;07/10/2017;1,26;Liberado
45.543.915/0573-70;Carrefour Comercio e Industria Ltda;25404;07/10/2017;21,01;07/10/2017;0;Liberado
47.508.411/0288-32;COMPANHIA BRASILEIRA DE DISTRIBUICAO;101304;07/10/2017;9,91;07/10/2017;0;Liberado
42.591.651/0707-88;ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA;67427;07/10/2017;67,5;07/10/2017;0;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;18037;07/10/2017;6,47;07/10/2017;0,48;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;18034;07/10/2017;29;07/10/2017;2,17;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;18033;07/10/2017;20,41;07/10/2017;1,53;Liberado
47.508.411/0288-32;COMPANHIA BRASILEIRA DE DISTRIBUICAO;92508;07/10/2017;23,6;07/10/2017;0;Liberado
14.148.916/0002-89;DIBON SUPERMERCADO LTDA;86186;07/10/2017;25,45;07/10/2017;1,9;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;21013;07/10/2017;29,4;07/10/2017;2,2;Liberado
10.526.356/0001-17;MARCELO ANGELINI SERRA ME;2153;07/10/2017;9,99;07/10/2017;0;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;21012;07/10/2017;16,17;07/10/2017;1,21;Liberado
61.267.019/0001-93;PADARIA E CONFEITARIA FAMALICENSE LTDA EPP;18022;07/10/2017;9,9;07/10/2017;0,74;Liberado
45.543.915/0573-70;Carrefour Comercio e Industria Ltda;25309;07/10/2017;67,86;07/10/2017;0;Liberado
03.667.884/0047-03;SERVICO SOCIAL DO COMERCIO SESC ADMINISTRACAO REG;6182;07/10/2017;7,87;07/10/2017;0;Liberado
10.526.356/0001-17;MARCELO ANGELINI SERRA ME;2143;07/10/2017;41,8;07/10/2017;0;Liberado
03.019.514/0001-87;COMERCIAL MARUKAI LTDA;41728;07/10/2017;35,51;07/10/2017;2,66;Liberado
47.508.411/0288-32;COMPANHIA BRASILEIRA DE DISTRIBUICAO;92366;07/10/2017;23,85;07/10/2017;0;Liberado
62.720.909/0001-71;AGNALDO ANDRADE AVILA ME;105232;07/10/2017;1,62;07/10/2017;0;Liberado
06.057.223/0356-33;SENDAS DISTRIBUIDORA S A;1594;07/10/2017;9,42;07/10/2017;0,7;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4163;07/10/2017;7,5;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4164;07/10/2017;5;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4165;07/10/2017;11,7;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4166;07/10/2017;6,2;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4168;07/10/2017;8,5;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4169;07/10/2017;3,9;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4172;07/10/2017;10;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4174;07/10/2017;7,6;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4175;07/10/2017;9,9;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4176;07/10/2017;10;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4178;07/10/2017;2;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4179;07/10/2017;7,8;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4183;07/10/2017;2;09/11/2017;0;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4184;07/10/2017;10;09/11/2017;0,01;Liberado
19.874.769/0001-67;JM CHOCOLATES LTDA - ME;4196;07/10/2017;7,8;09/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;48155;07/10/2017;25,6;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;48161;07/10/2017;111,93;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;48168;07/10/2017;21,49;16/11/2017;0;Liberado
52.564.614/0004-42;CDBU DIST. DE BRINQUEDOS E UTILIDADES LT;148277;07/10/2017;47,8;17/11/2017;0,1;Liberado
02.470.909/0001-39;RICARDO MIGLIANO MONTELEONE-ME;17691;07/10/2017;17;10/11/2017;1,27;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115635;07/10/2017;1,5;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115638;07/10/2017;24;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115639;07/10/2017;101,27;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115642;07/10/2017;72,1;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115647;07/10/2017;79,4;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115656;07/10/2017;34,47;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115657;07/10/2017;73,18;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115663;07/10/2017;29,33;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115665;07/10/2017;36,34;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115668;07/10/2017;11,49;16/11/2017;0;Liberado
74.214.404/0001-14;DOCERIA FANI LTDA - ME;115670;07/10/2017;22,5;16/11/2017;0;Liberado
14.365.292/0001-70;PERDIZES COMERCIAL HORTIFRUTIGRANJEIRO L;128395;07/10/2017;47,36;18/10/2017;0,3;Liberado
96.239.678/0002-81;ELETRO AMIL LTDA - ME;56193;07/10/2017;92;13/11/2017;0;Liberado
21.833.307/0001-43;M. MIYA MORI CONFECCOES LTDA. - EPP;35128;07/10/2017;79,9;13/11/2017;0,64;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33400;07/10/2017;42,05;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33401;07/10/2017;98,55;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33402;07/10/2017;40,35;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33403;07/10/2017;23,35;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33404;07/10/2017;45,85;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33408;07/10/2017;72,55;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33410;07/10/2017;24,3;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33412;07/10/2017;54,9;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33413;07/10/2017;42,5;27/11/2017;0;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFI;33414;07/10/2017;81,25;27/11/2017;0;Liberado
