CNPJ emit.;Emitente;No.;Data Emissão;Valor NF;Data Registro;Créditos;Situação do Crédito
03.561.761/0001-00;AUTO POSTO ALCANTARA LTDA;216096;22/06/2020;78;22/06/2020;0;Liberado
47.508.411/0292-19;CIA BRASILEIRA DE DISTRIBUICAO;61117;22/06/2020;63,43;22/06/2020;0;Liberado
49.930.514/0001-35;SODEXO DO BRASIL COMERCIAL S A;81021;22/06/2020;19,9;22/06/2020;37,15;Liberado
31.330.481/0001-27;CINTIA DE JESUS PEREIRA 37634875813;4077;22/06/2020;19,9;22/06/2020;0;Liberado
61.099.834/0023-04;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS;7516;22/06/2020;629,85;22/06/2020;0;Liberado
51.769.255/0004-05;COMERCIO DE MATERIAIS PARA CONSTRUCAO JOLY LTDA;31895;22/06/2020;114,86;22/06/2020;49,56;Liberado
51.209.153/0001-84;MARCYN CONFECCOES EIRELI;61011;22/06/2020;0,29;22/06/2020;0;Liberado
61.585.865/1319-22;RAIADROGASIL S.A.;89968;22/06/2020;30;22/06/2020;0;Liberado
61.412.110/0652-81;DROGARIA SAO PAULO S.A;10883;22/06/2020;189,03;22/06/2020;0;Liberado
58.340.787/0001-10;ANTONIO PRIMARANO;58943;22/06/2020;49,7;22/06/2020;0;Liberado
61.412.110/0921-73;DROGARIA SAO PAULO S.A;7764;22/06/2020;31,72;22/06/2020;0;Liberado
03.338.003/0001-28;HOLLAND COMERCIO DE ACESSORIOS E PECAS LTDA;123;22/06/2020;42,89;22/06/2020;0;Liberado
71.605.265/0038-53;MASTER FORMULA FARMACIA DE MANIPULACAO LTDA;38686;22/06/2020;162,5;22/06/2020;0;Liberado
10.250.585/0001-51;5M COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS L;865444;22/06/2020;21,42;22/06/2020;0,11;Liberado
31.312.988/0002-39;1FILMS ENTRETENIMENTO DISTRIBUIDORA DE MULTIMIDIA EIRELI;1326;22/06/2020;69,66;22/06/2020;0;Liberado
61.412.110/0028-75;DROGARIA SAO PAULO S A;42077;22/06/2020;6,87;22/06/2020;0;Liberado
08.677.036/0003-88;CONNECTPARTS COMERCIO DE PECAS E ACESSORIOS AUTOMOTORES S/A;785178;22/06/2020;185,05;22/06/2020;0;Liberado
15.621.463/0006-52;NATURAL DA TERRA COMERCIO VAREJISTA HORTIFRUTTI L;487511;22/06/2020;344,63;22/06/2020;83,78;Liberado
06.237.909/0001-44;FLOR DO CAMBUCI PRODUTOS DE BELEZA E AFINS LTDA;643;22/06/2020;31,9;22/06/2020;0;Liberado
01.438.784/0063-08;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;119752;22/06/2020;389,9;22/06/2020;0;Liberado
01.438.784/0063-08;Leroy Merlin Cia Brasileira de Bricolagem;195054;22/06/2020;389,9;22/06/2020;0;Liberado
47.508.411/1822-46;CIA BRASILEIRA DE DISTRIBUICA;20430;22/06/2020;86,39;22/06/2020;0;Liberado
66.970.229/0163-22;NEXTEL TELECOMUNICAÇÕES LTDA;364717;22/06/2020;10;22/06/2020;0;Liberado
47.960.950/0664-91;MAGAZINE LUIZA S/A;51966;22/06/2020;299,9;22/06/2020;0;Liberado
08.956.267/0001-69;LUIS MARCELO BIELA DA SILVA;4016;22/06/2020;74,97;22/06/2020;0;Liberado
43.158.302/0005-29;MERCADOCAR MERCANTIL DE PECAS LTDA;274652;22/06/2020;13,89;22/06/2020;1,57;Liberado
07.976.585/0001-29;R D FURUKAWA COMERCIO DE HORTIFRUTI LTDA;288446;22/06/2020;106,67;22/06/2020;6,44;Liberado
61.585.865/2226-42;RAIA DROGASIL S A;15480;22/06/2020;49,9;22/06/2020;0;Liberado
02.928.162/0001-10;COML DE ALIMENTOS TAKARA MUTINGA LTDA;206698;22/06/2020;14,07;22/06/2020;3,09;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;157556;22/06/2020;336,47;22/06/2020;0;Liberado
28.378.005/0001-71;COMERCIAL DE CARNES E ALIMENTOS REDEBOI LTDA;193089;22/06/2020;19,18;22/06/2020;37,49;Liberado
72.868.441/0001-10;N A ALMENDRA GOFFERT CONFECCOES LTDA;16283;22/06/2020;99,8;22/06/2020;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA;250644;22/06/2020;103,47;22/06/2020;0;Liberado
16.774.414/0001-08;SUPERMERCADO HORTIFRUTI VILA DAS FRUTAS LTDA;128623;22/06/2020;55,84;22/06/2020;0;Liberado
84.453.844/0021-21;Tellerina Com de Presentes e Arts p DEC SA;1236907;22/06/2020;245;22/06/2020;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;44056;22/06/2020;336,47;22/06/2020;0;Liberado
67.616.128/0001-55;MERCADINHO AYUMI LTDA - 1;44057;22/06/2020;103,47;22/06/2020;0;Liberado
34.837.726/0001-03;MERCADO ANHANGABAU EIRELI;9974;21/06/2020;28,8;22/06/2020;3,8;Liberado
21.919.788/0001-04;TARHIB RESTAURANTE LTDA;9722;21/06/2020;63,4;21/06/2020;22,21;Liberado
03.593.773/0001-17;IDEAL COMERCIO DE ALIMENTOS LTDA;130201;21/06/2020;12,9;21/06/2020;49,72;Liberado
15.436.940/0001-03;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;34713972;21/06/2020;0;21/06/2020;0;Liberado
42.591.651/1527-50;ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA;21302;21/06/2020;15,4;21/06/2020;24,84;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;5620582;21/06/2020;136,52;21/06/2020;0;Liberado
47.508.411/1098-32;CIA BRASILEIRA DE DISTRIBUICAO;45337;21/06/2020;86,36;21/06/2020;0;Liberado
61.585.865/1206-45;RAIA DROGASIL S A;48304;21/06/2020;18,08;21/06/2020;0;Liberado
53.153.938/0050-96;COBASI COMERCIO DE PRODUTOS BASICOS E INDUSTRIALI;135913;21/06/2020;195,03;21/06/2020;9,13;Liberado
18.905.727/0001-83;PUNTO SAO BERNARDO COMERCIO DE ALIMENTOS LTDA;192761;21/06/2020;51,24;21/06/2020;5,93;Liberado
09.158.325/0001-71;PUNTO EDGAR FACO COMERCIO DE ALIMENTOS LTDA;160622;21/06/2020;28,9;21/06/2020;2,56;Liberado
49.329.477/0001-04;LANCHONETE EQUU S DOIS MIL E QUATRO LTDA;277162;21/06/2020;30,7;21/06/2020;34,92;Liberado
15.436.940/0003-67;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;5617716;21/06/2020;607,83;21/06/2020;0;Liberado
42.591.651/0681-04;ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA;187719;21/06/2020;50,8;21/06/2020;227,27;Liberado
28.384.991/0002-53;Ezequiel Romanovski Comercial - ME;38574;21/06/2020;114,4;21/06/2020;0;Liberado
11.445.044/0001-41;BONITO DECORA IMPORTACAO E COMERCIO DE ARTIGOS PARA DECORACA;18190;21/06/2020;49,8;21/06/2020;0;Liberado
51.038.479/0001-96;HOLLY S PIZZARIA E LANCHONETE LTDA;43516;21/06/2020;65,9;21/06/2020;9,51;Liberado
47.508.411/1207-20;CIA BRASILEIRA DE DISTRIBUICA;83848;21/06/2020;50;21/06/2020;0,1;Liberado
47.508.411/1051-79;CIA BRASILEIRA DE DISTRIBUICAO;38227;21/06/2020;3,59;21/06/2020;0;Liberado
47.508.411/1207-20;CIA BRASILEIRA DE DISTRIBUICA;83847;21/06/2020;25;21/06/2020;0,05;Liberado
52.130.481/0024-40;DAVO SUPERMERCADOS LTDA;70980;21/06/2020;16,9;21/06/2020;7,77;Liberado
05.241.596/0024-21;DROGARIA NOVA DM LTDA;125398;21/06/2020;16,06;21/06/2020;2,62;Liberado
52.130.481/0002-34;DAVO SUPERMERCADOS LTDA;155314;21/06/2020;128,57;21/06/2020;72,96;Liberado
43.351.097/0038-81;LEVI STRAUSS DO BRASIL INDUSTRIA E COMERCIO LTDA;3987;21/06/2020;149,95;21/06/2020;0;Liberado
47.508.411/0965-95;CIA BRASILEIRA DE DISTRIBUICAO;44430;21/06/2020;95,72;21/06/2020;0;Liberado
03.840.986/0014-10;SAINT GOBAIN DISTRIBUICAO BRASIL LTDA;15865;21/06/2020;30,8;21/06/2020;7,56;Liberado
84.453.844/0372-60;TELLERINA COM.DE PRESENTES E ART.P/DECORACAO S/A;56;21/06/2020;235;21/06/2020;0;Liberado
02.952.485/0016-25;ZARA BRASIL LTDA;71435;21/06/2020;98;22/06/2020;9,28;Liberado
61.585.865/0524-61;RAIA DROGASIL S A;47539;21/06/2020;36,19;21/06/2020;0;Liberado
01.874.166/0012-52;MASTER ATS SUPERMERCADOS LTDA;5390;21/06/2020;48,84;21/06/2020;0;Liberado
42.591.651/0181-90;ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA;35221;21/06/2020;5,9;21/06/2020;37,44;Liberado
61.542.999/0020-58;CORELLO COMERCIAL LTDA;13771;21/06/2020;487,1;21/06/2020;0;Liberado
15.215.922/0001-93;COMERCIAL TATENO DELIHOUSE LTDA;137731;21/06/2020;130,08;21/06/2020;6,45;Liberado
15.621.463/0003-00;NATURAL DA TERRA COMERCIO VAREJISTA HORTIFRUTTI L;408531;21/06/2020;431,96;21/06/2020;82,36;Liberado
75.315.333/0060-69;ATACADAO S A;2084;21/06/2020;363,4;21/06/2020;50,46;Liberado
45.543.915/0352-10;CARREFOUR COMERCIO E INDUSTRIA LTDA;486625;21/06/2020;67,1;21/06/2020;0,73;Liberado
47.508.411/2209-46;CIA BRASILEIRA DE DISTRIBUICAO;20410;21/06/2020;41,76;21/06/2020;0;Liberado
01.937.635/0013-16;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;38008;21/06/2020;403,83;21/06/2020;27,73;Liberado
61.585.865/0240-93;RAIADROGASIL S/A;3229;21/06/2020;58,36;21/06/2020;0;Liberado
47.508.411/1698-19;CIA BRASILEIRA DE DISTRIBUICAO;64413;21/06/2020;517,59;21/06/2020;0;Liberado
09.436.733/0001-48;SUPERMERCADO AKI TUDO LTDA;306554;21/06/2020;40,81;21/06/2020;11,49;Liberado
15.621.463/0006-52;NATURAL DA TERRA COMERCIO VAREJISTA HORTIFRUTTI L;455493;21/06/2020;166,16;21/06/2020;40,39;Liberado
34.006.555/0001-62;CUPS COMERCIO DE ALIMENTOS EIRELI;13850;21/06/2020;16,8;21/06/2020;0,76;Liberado
47.508.411/2085-71;CIA BRASILEIRA DE DISTRIBUICAO;19399;21/06/2020;482,04;21/06/2020;0;Liberado
07.710.675/0001-73;SHOPPING GARDEN SUL LTDA;49579;21/06/2020;104,5;21/06/2020;57,87;Liberado
13.574.594/0198-81;BK BRASIL OPERACAO E ASSESSORIA A RESTAURANTES S ;35163;21/06/2020;57,7;21/06/2020;0,2;Liberado
04.063.469/0005-54;COMERCIAL KEYPAR REPRESENTACOES E SUPERMERCADOS LTDA;290305;21/06/2020;51,85;21/06/2020;4,39;Liberado
45.543.915/0218-55;CARREFOUR COMERCIO E INDUSTRIA LTDA;125929;21/06/2020;29,99;21/06/2020;0;Liberado
53.153.938/0026-66;COBASI COMERCIO DE PRODUTOS BASICOS E INDUSTRIALI;217964;21/06/2020;198,9;21/06/2020;127,28;Liberado
71.676.316/0012-07;SUPERMERCADOS MAMBO LTDA.;75721;21/06/2020;86,63;21/06/2020;16,29;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;17515915;21/06/2020;25,4;21/06/2020;0;Liberado
29.029.367/0001-10;PRISCILA GOMES GUERRA COMERCIO DE PRODUTOS ALIMEN;2210;21/06/2020;21,9;21/06/2020;0,3;Liberado
13.282.821/0001-00;VIRGILIO FERNANDO CANCELA;470423;21/06/2020;211,02;21/06/2020;28,09;Liberado
47.508.411/0581-54;CIA BRASILEIRA DE DISTRIBUICAO;172893;21/06/2020;1344,24;21/06/2020;0;Liberado
47.508.411/0289-13;CIA BRASILEIRA DE DISTRIBUICAO;31558;21/06/2020;805,83;21/06/2020;0;Liberado
47.508.411/0581-54;CIA BRASILEIRA DE DISTRIBUICAO;28838;21/06/2020;1344,24;21/06/2020;0;Liberado
11.521.659/0001-00;HORTI FRUTTI CORUJAS LTDA;327284;21/06/2020;267,12;21/06/2020;28,6;Liberado
02.160.813/0001-74;CASA DE CARNES REI DO GLICERIO LTDA;749;21/06/2020;228,69;21/06/2020;276,1;Liberado
01.438.784/0013-30;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;127390;21/06/2020;188,03;21/06/2020;0;Liberado
06.079.472/0001-68;COMERCIO DE HORTIFRUTI PINHEIRO LTDA;240695;21/06/2020;39,49;21/06/2020;1,68;Liberado
59.276.790/0005-09;COMERCIAL OSWALDO CRUZ LIMITADA;16530;21/06/2020;75,65;21/06/2020;8,11;Liberado
17.261.661/0020-36;OUTBACK STEAKHOUSE RESTAURANTES BRASIL S A;202567;21/06/2020;69,9;21/06/2020;0;Liberado
62.401.963/0008-20;SUPERVAREJAO SAUDE LT;97384;21/06/2020;39;21/06/2020;16,35;Liberado
47.508.411/2085-71;CIA BRASILEIRA DE DISTRIBUICAO;18701;21/06/2020;898,43;21/06/2020;0;Liberado
43.259.548/0007-59;SUPERMERCADOS CAVICCHIOLLI LTDA;65925;21/06/2020;104,1;21/06/2020;1,57;Liberado
75.315.333/0133-59;ATACADAO S A;159713;21/06/2020;568,53;21/06/2020;52,6;Liberado
21.089.378/0008-50;DROGARIAS PAULISTA EIRELI;73731;21/06/2020;72,47;21/06/2020;0;Liberado
19.870.366/0001-40;TENNESSEE SAO BERNARDO CARNES LTDA;156974;21/06/2020;67,57;21/06/2020;102,75;Liberado
09.525.900/0001-27;SUPERMERCADO ROSSI NEW LTDA;274820;21/06/2020;17,99;21/06/2020;1,84;Liberado
48.124.457/0010-25;SUPERMERCADO RIVIERA LT;524180;21/06/2020;57,02;21/06/2020;38,47;Liberado
10.415.119/0001-89;VALERIA APARECIDA BATISTA REIMBERG;210892;21/06/2020;20,99;21/06/2020;0;Liberado
47.508.411/1509-80;CIA BRASILEIRA DE DISTRIBUICAO;20582;21/06/2020;144,99;21/06/2020;0;Liberado
04.914.102/0037-84;I B CAFE LTDA;157076;21/06/2020;14,93;21/06/2020;8,34;Liberado
05.537.395/0002-60;3L COMERCIAL DE ALIMENTOS LTDA;65064;21/06/2020;63,19;21/06/2020;0;Liberado
28.378.005/0001-71;COMERCIAL DE CARNES E ALIMENTOS REDEBOI LTDA;192789;21/06/2020;20,96;21/06/2020;40,97;Liberado
67.616.128/0002-36;MERCADINHO AYUMI LTDA;209933;21/06/2020;54,66;21/06/2020;0;Liberado
47.508.411/2103-98;CIA BRASILEIRA DE DISTRIBUICAO;41471;21/06/2020;7,27;21/06/2020;0;Liberado
16.774.414/0001-08;SUPERMERCADO HORTIFRUTI VILA DAS FRUTAS LTDA;141413;21/06/2020;64,11;21/06/2020;0;Liberado
15.436.940/0001-03;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;34647342;21/06/2020;25,11;21/06/2020;0;Liberado
15.436.940/0001-03;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;34629937;20/06/2020;0;20/06/2020;0;Liberado
15.436.940/0001-03;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;34629731;20/06/2020;0;20/06/2020;0;Liberado
15.436.940/0001-03;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;34629761;20/06/2020;0;20/06/2020;0;Liberado
15.436.940/0001-03;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;34629803;20/06/2020;0;20/06/2020;0;Liberado
42.591.651/0681-04;ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA;187493;20/06/2020;43,9;20/06/2020;196,4;Liberado
03.000.333/0001-09;A L B COM DE ALIMENTOS LTDA;238153;20/06/2020;203,6;20/06/2020;4,56;Liberado
18.915.832/0001-01;MINI MERCADO TESTAE EIRELI;258439;20/06/2020;36,21;21/06/2020;0;Liberado
15.436.940/0002-86;AMAZON SERVICOS DE VAREJO DO BRASIL LTDA;17493233;20/06/2020;93,89;20/06/2020;0;Liberado
47.508.411/1051-79;CIA BRASILEIRA DE DISTRIBUICAO;7891;20/06/2020;22,95;20/06/2020;0;Liberado
47.508.411/0952-70;CIA BRASILEIRA DE DISTRIBUICAO;21513;20/06/2020;20,78;20/06/2020;0;Liberado
11.200.418/0004-01;GFG COMERCIO DIGITAL LTDA;22807906;20/06/2020;319,07;20/06/2020;0;Liberado
03.594.146/0001-09;AUTO POSTO BLUE LTDA;236356;20/06/2020;151,47;20/06/2020;0,42;Liberado
47.508.411/1100-91;CIA BRASILEIRA DE DISTRIBUICAO;29181;20/06/2020;38,26;20/06/2020;0;Liberado
07.895.421/0001-77;RENAN DE SOUZA SILVA COMERCIAL;28986;20/06/2020;65,78;20/06/2020;0;Liberado
04.972.092/0027-61;GRUPO FARTURA DE HORTIFRUT S A;74248;20/06/2020;78,41;20/06/2020;4,83;Liberado
02.914.460/0362-60;SEARA ALIMENTOS LTDA;1146;20/06/2020;29,28;20/06/2020;0;Liberado
45.827.425/0020-70;SUPERMERCADOS IRMAOS LOPES S A;38203;20/06/2020;75,83;20/06/2020;30,47;Liberado
17.707.500/0001-60;FAURO E MACEDO COMERCIAL EIRELI;8946;20/06/2020;201,69;20/06/2020;0;Liberado
36.454.641/0001-63;MALI ZHENG;244;20/06/2020;52;21/06/2020;6,65;Liberado
60.621.992/0001-04;SUPERMERCADO YAMAUCHI LTDA;151102;20/06/2020;81,3;20/06/2020;18,2;Liberado
08.425.213/0001-77;CKP8 LANCHONETE LTDA;5881;20/06/2020;48,8;20/06/2020;52,28;Liberado
53.153.938/0050-96;COBASI COMERCIO DE PRODUTOS BASICOS E INDUSTRIALI;103889;20/06/2020;1087,7;20/06/2020;50,97;Liberado
26.400.383/0001-89;HELOFARMA COMERCIO DE PRODUTOS FARMACEUTICOS LTDA;75714;20/06/2020;29,98;20/06/2020;1,45;Liberado
02.664.171/0001-40;MERCADO REAL PIRITUBA LTDA;90851;20/06/2020;103,98;20/06/2020;13,51;Liberado
32.539.839/0001-99;BAR e RESTAURANTE TUPANACI EIRELI;4939;20/06/2020;212,6;20/06/2020;57,29;Liberado
61.843.256/0001-55;CENTER CASTILHO MATERIAIS PARA CONSTRUCAO E ACABA;6108;20/06/2020;64,6;20/06/2020;0;Liberado
27.541.615/0001-81;PASTIFICIO RAVIOLLINI LTDA;4146;20/06/2020;88,72;20/06/2020;33,17;Liberado
34.198.537/0001-20;CASA DE CARNES E ROTISSERIE COCAIA LTDA;5918;20/06/2020;14,43;20/06/2020;0;Liberado
61.192.795/0023-87;DIAS PASTORINHO S A COMERCIO E INDUSTRIA;258895;20/06/2020;10,66;20/06/2020;0,55;Liberado
06.079.472/0001-68;COMERCIO DE HORTIFRUTI PINHEIRO LTDA;240504;20/06/2020;254,41;20/06/2020;10,87;Liberado
08.463.509/0001-82;LOJAO DAS VARIEDADES COCAIA LTDA;23623;20/06/2020;41,75;20/06/2020;9,3;Liberado
69.078.483/0002-24;MERCADINHO METRO BELEM EIRELI;44747;20/06/2020;104,91;20/06/2020;0;Liberado
10.250.585/0002-32;5M COMERCIO ATACADISTA E VAREJISTA DE ALIMENTOS LTDA;85833;20/06/2020;198,59;20/06/2020;1,04;Liberado
56.527.062/0005-34;SUPERMERCADO HIROTA LT;79856;20/06/2020;71,28;20/06/2020;1,98;Liberado
18.836.605/0001-82;UTLIDADES DOMESTICAS ANJOS DO REAL LTDA;53645;20/06/2020;51;20/06/2020;0,11;Liberado
47.508.411/0185-27;CIA BRASILEIRA DE DISTRIBUICAO;56439;20/06/2020;26,19;20/06/2020;0;Liberado
61.412.110/0264-64;DROGARIA SAO PAULO SA;6060;20/06/2020;187,66;20/06/2020;0;Liberado
43.335.371/0001-37;PANIFICADORA ALFHAVILLE EIRELI;3350;20/06/2020;64;20/06/2020;0;Liberado
43.335.371/0001-37;PANIFICADORA ALFHAVILLE EIRELI;3349;20/06/2020;106;20/06/2020;0;Liberado
47.401.492/0001-90;FRIOS E LATICINIOS DIAS LTDA;16418;20/06/2020;74,76;20/06/2020;46,65;Liberado
01.937.635/0009-30;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;44886;20/06/2020;222,16;20/06/2020;46,47;Liberado
00.021.776/0001-98;GIOVANNI POINT SUPER LANCHES LTDA;61522;20/06/2020;133,15;20/06/2020;37,14;Liberado
01.937.635/0014-05;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;28547;20/06/2020;86,8;20/06/2020;21,58;Liberado
56.430.549/0001-70;MIAMOR BAZAR E PAPELARIA LTDA;183718;20/06/2020;38,88;20/06/2020;0;Liberado
53.470.001/0001-66;ALDO AIROLDI JUNIOR;19894;20/06/2020;67;21/06/2020;75,87;Liberado
05.338.625/0002-62;SAO FRANCISCO COMERCIO HORTI FRUTI LTDA;186007;20/06/2020;43,19;20/06/2020;0;Liberado
61.366.894/0001-22;BOCCARICCA ALIMENTOS EIRELI;99830;20/06/2020;28,4;20/06/2020;0,06;Liberado
18.915.832/0001-01;MINI MERCADO TESTAE EIRELI;258262;20/06/2020;280,91;20/06/2020;0;Liberado
06.057.223/0263-08;SENDAS DISTRIBUIDORA S A;71789;20/06/2020;130,97;20/06/2020;0;Liberado
04.042.199/0001-71;COMERCIO DE PRODUTOS VETERINARIOS PIRAJUSSARA LTDA;9804;20/06/2020;39,9;20/06/2020;0;Liberado
07.583.041/0001-05;COMERCIAL CHOCOLANDIA LTDA;826149;20/06/2020;124,72;20/06/2020;0;Liberado
03.449.275/0001-03;MMB COMERCIO DE ALIMENTOS LT;472526;20/06/2020;59,8;20/06/2020;195,89;Liberado
27.560.633/0001-00;ELIJANE FRANCISCA DOS SANTOS PEREIRA;13786;20/06/2020;60,79;20/06/2020;1,96;Liberado
61.412.110/0954-31;DROGARIA SAO PAULO S.A;13056;20/06/2020;486,45;20/06/2020;0;Liberado
61.189.288/0029-80;Marisa Lojas SA;8830;20/06/2020;21,42;20/06/2020;0;Liberado
61.099.834/0217-83;ARTHUR LUNDGREN TECIDOS S A CASAS PERNAMBUCANAS - SP;321657;20/06/2020;116,98;20/06/2020;0;Liberado
48.076.228/0014-06;ARMARINHOS FERNANDO LTDA;93493;20/06/2020;203,42;20/06/2020;0;Liberado
47.508.411/0959-47;CIA BRASILEIRA DE DISTRIBUICAO;32219;20/06/2020;375,15;20/06/2020;0;Liberado
21.339.417/0001-53;SILVESTRINI COMERCIO DE CARNES EIRELI;154893;20/06/2020;131,95;20/06/2020;0;Liberado
10.567.077/0001-00;HORTIGRANJEIRO OKUDA LTDA;162855;20/06/2020;61,15;20/06/2020;0;Liberado
60.621.992/0005-20;SUPERMERCADO YAMAUCHI LTDA;147419;20/06/2020;178,84;20/06/2020;55,44;Liberado
01.937.635/0020-45;SONDA SUPERMERCADOS EXPORTACAO E IMPORTACAO S A;68092;20/06/2020;81,59;20/06/2020;4,68;Liberado
29.233.647/0001-45;BRAVO COMERCIO ATACADISTA DE BEBIDAS E ALIMENTOS EIRELI;103389;20/06/2020;86,4;20/06/2020;0;Liberado
26.364.049/0001-17;SPORT BRAS S e B COMERCIO LTDA;23604;20/06/2020;309,6;20/06/2020;231,37;Liberado
03.439.316/0021-16;CONSTRUDECOR S A;84496;20/06/2020;100,21;20/06/2020;39,7;Liberado
01.438.784/0002-88;LEROY MERLIN COMPANHIA BRASILEIRA DE BRICOLAGEM;91897;20/06/2020;124,44;20/06/2020;0;Liberado
47.508.411/0106-23;CIA BRASILEIRA DE DISTRIBUICAO;44038;20/06/2020;161,9;20/06/2020;0,15;Liberado
43.283.811/0124-09;Kalunga Comercio e Industria Grafica Ltda;116810;20/06/2020;579,1;20/06/2020;0;Liberado
43.283.811/0124-09;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA;190323;20/06/2020;159;20/06/2020;0;Liberado
43.283.811/0124-09;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA;190321;20/06/2020;579,1;20/06/2020;0;Liberado
71.676.316/0012-07;SUPERMERCADOS MAMBO LTDA.;105526;20/06/2020;149,16;20/06/2020;28,06;Liberado
42.591.651/0681-04;ARCOS DOURADOS COMERCIO DE ALIMENTOS LTDA;187331;20/06/2020;28,5;20/06/2020;127,5;Liberado
53.045.266/0010-08;JAD ZOGHEIB e CIA LTDA;87316;20/06/2020;100,07;20/06/2020;5,08;Liberado
53.045.266/0010-08;JAD ZOGHEIB e CIA LTDA;129317;20/06/2020;25,83;20/06/2020;1,31;Liberado
24.271.939/0001-59;WU LIN COMERCIO DE ALIMENTOS LTDA;47023;20/06/2020;27,69;20/06/2020;8,54;Liberado
09.060.964/0109-10;PIMENTA VERDE ALIMENTOS LTDA;194819;20/06/2020;99;20/06/2020;0,91;Liberado
04.742.665/0002-02;MERCADO VIOLETA LTDA;10122;20/06/2020;92,73;20/06/2020;8,98;Liberado
00.013.026/0001-74;MERCADO REMAX LTDA;44228;20/06/2020;67,6;20/06/2020;4,16;Liberado
04.742.665/0002-02;MERCADO VIOLETA LTDA;10121;20/06/2020;156,42;20/06/2020;15,16;Liberado
65.972.622/0001-27;C J SILVA MERCADO;40085;20/06/2020;39,81;20/06/2020;29,48;Liberado
47.508.411/1633-73;CIA BRAS. DE DISTRIBUICAO;41463;20/06/2020;189,41;20/06/2020;0;Liberado
62.401.963/0008-20;SUPERVAREJAO SAUDE LT;27891;20/06/2020;53,18;20/06/2020;22,29;Liberado
20.669.969/0001-67;JOSE FRANCISCO DO NASCIMENTO ROCHA;7754;20/06/2020;75,02;20/06/2020;0;Liberado
31.865.941/0001-11;OMOLIVEIRA SUPERMERCADO LTDA;25859;20/06/2020;14,99;20/06/2020;0,85;Liberado
46.241.741/0003-27;SUPERMERCADOS DALBEN LTDA;433991;20/06/2020;77,21;20/06/2020;9,53;Liberado
05.118.717/0001-56;BEST BAG EMBALAGENS LTDA EM RECUPERACAO JUDICIAL;33851;20/06/2020;207,7;20/06/2020;0;Liberado
79.379.491/0139-19;HAVAN S.A.;1517;20/06/2020;386,85;20/06/2020;0;Liberado
43.283.811/0003-11;KALUNGA COMERCIO E INDUSTRIA GRAFICA LTDA;361787;20/06/2020;127,5;20/06/2020;0;Liberado
11.705.781/0001-36;MERCADAO DE CARNES E MERCEARIA NOVA MUTINGA LTDA;239027;20/06/2020;178,65;20/06/2020;276,1;Liberado
02.810.787/0001-82;SO BOI CARNES E ROTISSERIE LTDA;78974;20/06/2020;63,43;20/06/2020;4,36;Liberado
01.304.569/0001-03;MARIA JOSE DE LUNA EMBALAGENS;81889;20/06/2020;70;20/06/2020;30,91;Liberado
62.647.045/0001-00;SUPERMERCADOS YAYA LT;49121;20/06/2020;201,42;20/06/2020;52,6;Liberado
03.476.811/0516-51;DIA BRASIL SOCIEDADE LIMITADA;106129;20/06/2020;43,08;20/06/2020;0;Liberado
68.374.875/0001-97;PRIFE SUPERMERCADO LTDA;424591;20/06/2020;21,96;20/06/2020;1,9;Liberado
47.508.411/0486-04;CIA BRASILEIRA DE DISTRIBUICAO;38509;20/06/2020;40,85;20/06/2020;0;Liberado
92.754.738/0188-86;LOJAS RENNER.COM.BR;3091;20/06/2020;416,09;20/06/2020;0;Liberado
02.914.460/0421-55;SEARA ALIMENTOS LTDA;7578;20/06/2020;170,79;20/06/2020;0;Liberado
45.827.425/0005-30;SUPERMERCADOS IRMAOS LOPES S A;54248;20/06/2020;331,93;20/06/2020;23,2;Liberado
07.033.034/0001-21;LATICINIOS CAMANDUCAIA LTDA;7201;20/06/2020;49,05;20/06/2020;0;Liberado
